track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date
3Yn83dJGBWtL0icQirgyp6;Deep;Marian Hill;40;4GgwHp794AzZkv2hh8geZu;Sway;2015-02-17
3Fd0HFWIJ1BGz8zSre2E36;Rocas (feat. Portavoz & Stailok);Jesteinritmos;0;0Voe7yAceNU36c6OCnG0to;Lenguaje Vivo;2014-09-25
0zx2Dq4YeAAjKcbPSS2DaQ;Retaliate;VNV Nation;31;3hAZztS27bPvpEH8XPEPMR;Transnational;2013-10-04
1Dx8rIZaXzZPvUQRF2j9hB;Sweet Lady;Tyrese;59;1srJ4xgMWliQdwquG81ObA;Tyrese;1998-08-31
2kBgJXGbVA6WcA40IFA9KF;Tu Cariñito;Puerto Rican Power;64;0eoWrfcaxarOASMm50HE7s;2 Grandes de la Salsa Vol. 4;2008-11-11
4I0R7t0kvVTlqQGpDp0GXl;Bestia;Young Igi;48;0nqGkEbFnRDEvKM2sWxWj4;Bestia;2018-09-21
0ePfZpWW9eDNreAMxT1rjg;Intro: A Secret Journey;Inside The Sound;1;1eoZeTXiwUAAOgExBZkdol;Wizard's Eyes;2017-05-05
0W6yJKJW8I04iDT6BsINaL;Virus (How About Now);Martin Garrix;43;6cMs1rlzNK7VhFI5zXNXID;Virus (How About Now);2015-02-13
2NL5Cwq6lZZkXGTWhKhhvC;Santa Maria;C-Kan;48;72g5Dfn8G8L03RVVrKQfms;Santa Maria;2019-10-25
1eOCyaSRBdFGofbLYjgGM2;Woman;Neneh Cherry;58;2bYrUTI2vWLQq2VXJ8DvVJ;Man;1996-01-01
1jLsirPDkUS2g4gnkYua58;Ignite;Alan Walker;71;6Rg9tJW4DSAUyNp59VXzu1;Ignite;2018-05-11
5DfWF0jqMgZDCiu9zJENTA;Ring (feat. Kehlani);Cardi B;71;4KdtEKjY3Gi0mKiSdy96ML;Invasion of Privacy;2018-04-06
4Uxb6ZyCz6YnB0Rr85IsS8;Backwood;Ari Lennox;53;1x6E0JYj6wKFHfZQFQCpnU;PHO;2016-10-21
24Hzd4FPhz0HPx9jhM9cap;Something About You (with Rudimental);Elderbrook;53;0xiqgV5gVnjsKVWpBqXyaO;Distinction EP;2019-08-09
2eA160jLLoHiJKOqvOFKJt;Easy;Lionel Richie;48;5FnNO3IO6veN62ZdaV7j3z;Tuskegee (Deluxe Version);2012-01-01
0vnzk4L0JyMODSqLp3pHwo;Virtual Diva;Don Omar;57;5tOWTmiFfFhNUuYntiopu8;Virtual Diva;2009-01-01
28jIn3exiIQxo2lLUlXQJs;Toss It Up;2Pac;40;1WBZyULtlANBKed7Zf9cDP;Greatest Hits;1998-01-01
59NBXgEzsssLPR4vLRlr6T;Speed Up (Original);Funkerman;8;6TSTxCqi07gfNxGAWO4bt6;Speed Up;2008-05-09
3R8CyhJfVjvgIROd5RSGhQ;I Can See;Mac Miller;73;5sY6UIQ32GqwMLAfSNEaXb;Circles;2020-01-17
3rrO9vddarA7XWYVsomwj2;1000 Razones;Toda la Vida;35;4MljbO6FT8XQpZ18iAS1EC;1000 Razones;2018-04-10
7aA3CTUcPispigxyP9IfmC;Story Of Envy;K-391;0;4VPOAEQ5dVq7oD5BHvcKae;2012 Releases;2012-09-13
5GjisoOfsN8qagrax01T4y;Wanna Be;The Internet;58;27ThgFMUAx3MXLQ297DzWF;Hive Mind;2018-07-20
52UKAGhxfKuctrJOpymVtr;Sick Little Games;All Time Low;0;6El6xMovbnBhHOxN2ukzbk;Nothing Personal;2009-07-06
2JXYt7cvHxewxiKp48naPn;Física Moderna;Carlos Sadness;59;2ApLZfsw7yYrztoaNkwLe5;Diferentes Tipos de Luz;2018-02-23
2dieHErJLwG7fOzD8WAtFO;Lookin' at Me (feat. Puff Daddy);Mase;47;21YtqAiqXNGuvWNBS0JvOy;Harlem World;1997
2P4OICZRVAQcYAV2JReRfj;Waiting For Love;Avicii;78;7dqftJ3kas6D0VAdmt3k3V;Stories;2015-10-02
7oGZAicScQt96OAW4AruYy;Want to Want Me;Jason Derulo;76;59eUYETmE1zi31ESb3SUkI;Everything Is 4;2015-05-29
3TZwjdclvWt7iPJUnMpgcs;Jump Around;House Of Pain;74;2z37UnazitI7yDEF0IjE0v;House of Pain (Fine Malt Lyrics);1992-07-21
07KXEDMj78x68D884wgVEm;High Fashion (feat. Mustard);Roddy Ricch;83;52u4anZbHd6UInnmHRFzba;Please Excuse Me For Being Antisocial;2019-12-06
3cphb8kdsjElYR7r5icK3H;Nice To Meet Ya;Niall Horan;87;3KrYBAbfxlssMirZLs6HzZ;Nice To Meet Ya;2019-10-04
2lRhq1ZfHNiaVNHkTWeXUv;Long Live Rock N Roll;Rainbow;54;56JX1fNOjTa7Bj7G18nxSq;Long Live Rock N Roll (Deluxe Edition);1978
1BZm0t49YEhM8xbTINoQKp;Tha Shiznit;Snoop Dogg;58;7f9KDGqY7X2VLBM5aA66KM;Doggystyle;1993
5W3cjX2J3tjhG8zb6u0qHn;Harder, Better, Faster, Stronger;Daft Punk;70;2noRn2Aes5aoNVsU6iWThc;Discovery;2001-03-07
7neFZPQP2uKCVtegFhL4EW;Sāo Paulo;Greg Ferreira;55;5hF38dSukYXxawtmnNSjmQ;Sāo Paulo;2019-12-27
411GxeLBfejBTzT1WBXSgn;Break Down The Walls;Asking Alexandria;44;3yPGBS6p3GyFb9EySzFyYi;From Death To Destiny;2013-08-06
