song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
5Df6eVUr5N0eZInCo3VmJG;Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro);3hR2R6szlkwZeGyclTgHcF;Latin;latin hip hop
1Z5B5x1vsgwmR6M4B8ndwU;Groovy // Funky // Neo-Soul;0JmBB9HfrzDiZoPVRdv8ns;r&b;neo soul
1tUuMjAJR9vBu2vNWvlYmy;L' ALBUM ROCK;0jilq2XZP9F2fwzp2k6iXK;rock;album rock
1JMYXWQ8pSkqTAYExkKPT8;Big Room 2019;6SrHyxIxWfQx9ISEr6yowk;edm;big room
1MYMEtHi6fmmGiDFLrBiY3;Reggaeton 2020 ☀;7xWuNevFBmwnFEg6wzdCc7;latin;reggaeton
5YLb4u68e67Alc1SBC4nGQ;RAP 91;37i9dQZF1DX1ct2TQrAvRf;rap;hip hop
75ZKw8JLaFsYr51J44fQ4N;Indie Poptimism;21nxmipQe5xtXoHHPaYfnY;pop;indie poptimism
7AA4lNDVhoyucOqhBO56XU;Arena Hip-Hop;37i9dQZF1DWVFZbCNivv6B;rap;hip hop
3n6f0eBOjEqOdcPVSl0ixs;EDM Trap;7CEEEMKV41x0RlFCXWdvKF;edm;pop edm
2q6D2o8qRY5vcOC4jut0ku;New Jack Swing - 90s R&B fused w Hip Hop;79xd4wnVuKZK4rJMsL2wPa;r&b;new jack swing
0wkDejER7XronJnXzY98w4;Reggaeton viejito🔥;0si5tw70PIgPkY1Eva6V8f;latin;reggaeton
3LGeYNY9aWQuBJovOOowqm;90s/00s Hip Hop & RnB;0Ar0Ng9DlAWZtSPBvOQgOa;r&b;hip pop
53HUxlAstNtpgKVU6VV2JL;a taste of the mainstream;4gbXqmZDUFHqlaYjf4uVyS;pop;post-teen pop
1q8NdCAQ9QUjpYiqzdd3mv;Reggaeton Classics;37i9dQZF1DX8SfyqmSFDwe;latin;reggaeton
7KA66zSwthBv5X9bNQEeX1;Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos;3Ho3iO0iJykgEQNbjB2sic;Rock;hard rock
1AgZA1lTtCXeIbhXrIup4W;Tropical House;37i9dQZF1DX0AMssoUKCz7;latin;tropical
4QpQD2qeHHwzEKZ1rCJLcv;Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos;3Ho3iO0iJykgEQNbjB2sic;Rock;classic rock
11HuR1B6pxxEckAvwQTpYc;Big Room Beast;3PNyCpkY7NAXyhopBpj7vc;edm;big room
6iajHa34cSiD5s42Cq9miJ;90s/00s Hip Hop & RnB;0Ar0Ng9DlAWZtSPBvOQgOa;r&b;hip pop
69mlHIPayAZVzC32RaVty5;2011-2014 House;53Ga3Xt9fumdJfhNNSBvzU;EDM;progressive electro house
17r16Atqljpae7Jggjds2W;Arabic Trap;37i9dQZF1DXcC6YLqj8ET8;Rap;trap
7kaQDeRHwUYEdDxjueRUMl;Russian Gangster Rap;0u0qLLE8MZc679RZWCk1TT;rap;gangster rap
