song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
4J82lONPEFQ0P9rnkUahI3;Fitness Workout Electro | House | Dance | Progressive House;6KnQDwp0syvhfHOR4lWP7x;Edm;electro house
2dk5HQv2V6hEVeGGlPvCFA;Neo-Soul Essentials;0DIwi1dMI59NItQtiNcevy;R&B;neo soul
0VH48pgQmDr34g3KNp8J89;Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop;3QEYvCsVXZj8KuzE0bDmcI;edm;electro house
2WHctubxf8LzrGr62cLz3d;Reggaeton Classics;37i9dQZF1DX8SfyqmSFDwe;Latin;reggaeton
1R5hsuowHJztnQE2lvLTJq;Electro Pop | Electropop;2a5i2ZtEXGKwVGL16J8N0p;Pop;electropop
2v5JTeM6hSmi5wWy7jiwrI;Electropop;2Z5cPJ6Z4EVZAfF08amjvL;pop;electropop
4PwOQxfp3bGwn1SPdkZCHI;Neo Soul / Modern Jazz / Smooth Hiphop;07SNJ4MwYba9wwmzrbjmYi;R&B;neo soul
44SY0lrgMUDjPf9ltY7XW5;Vocal House;5PCAWKfUWAUj8VeY8G7xRQ;Edm;progressive electro house
4VoXQm2FFuiTj2crflcCnd;RADIO POP CHARTS;6Hbd65HmEAxTJ3cHZNUz2h;latin;latin pop
3rrO9vddarA7XWYVsomwj2;LATIN FLOW MIX - Música Cristiana🎵;396llvvFOIB9jgPg0kqNDb;Latin;latin hip hop
4QYhSCxutLSRDvOwI003D3;K-Crazy Michioso Tunes;37i9dQZF1DWUXxc8Mc6MmJ;edm;pop edm
1RvL7eHoeUolnQbWm2Hnba;Latin Pop Songs;5uOMV7g6vp8WxoqXfkzKaw;latin;latin pop
68hsfx3ZutyxvSUCiNQ8sB;Latin Hip Hop/Freestyle;2MYEUjX0YAI9dxrBDzoCK7;latin;latin hip hop
