track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date
2siv7IrEa2khUf70k7vp49;Chante's Got A Man;Chanté Moore;30;5WFeAq9MOKyPvOB9NpUtQw;The Best Of Chanté Moore 20th Century Masters The Millennium Collection;2004-01-01
5l93giGtSBNAJUVj8hPygt;C'est La Vie;TY1;70;3jginAnZiyYJMbOkSxXzWb;C'est La Vie;2019-11-08
2flxduIqEbsicdmPyj1WVW;Imagination;Foster The People;73;5LbiR8iqC4hYeIKifnmVqc;Imagination;2019-06-21
31ue6kAOfrqVrdoPdfkq40;Adaptation;The Weeknd;44;2FgMWuwMeTgJArP2RF3upF;Kiss Land;2013-01-01
6RnkFd8Fqqgk1Uni8RgqCQ;Like I Do;David Guetta;72;5oU1ROIHS6IOWnb87GWhqU;Like I Do;2018-02-22
0kymzJsB4BWaqq1DhOrM8a;Ashamed;Rick Ross;0;321URghwSOExYFpFwt7kRh;God Forgives, I Don't;2012-01-01
5EwwwdsQfKI8ZnFG93j5Zu;Forever;Martin Garrix;62;7zFHC5p1ylePX7dNxln5iJ;Forever;2017-10-20
2x28X8t6xaomkkn1ssHJ5E;...Til the Cops Come Knockin';Maxwell;48;2k5YAxjmAD3DmYtmlrY64p;Maxwell's Urban Hang Suite;1996-04-02
2rwmKpWW6o6anOhvcyiJOw;Nothin' But The Cavi Hit;Mack 10;53;2esSqztHIhZfXup4PihEoD;Best Of Mack 10;2007-01-01
3onYsieuDICdVt5ULZSExF;Barefoot In The Park (feat. ROSALÍA);James Blake;66;23dKNZpiadggKHrQgHLi3L;Assume Form;2019-01-18
2LG8qfrWc1UeViqnGMKnkJ;In The Air - Axwell Edit;TV Rock;0;3b5POyFRL9zKFCBPeJJdKN;In the Air (Axwell Remix) [feat. Rudy];2010-05-02
40MkEbKzuSW9ET6HBngqnK;Light It Up (feat. Nyla & Fuse ODG) [Remix];Major Lazer;8;1zHfDPtlXk2Biq8iVS1I3F;Peace Is The Mission (Extended);2015-11-27
5moQ2JNpgLALsYDdqqLL1M;Spaceman I Used to Know (Tom Buster Mix);PMZ;0;1CC4NsnkBOEW7riSclKr0s;Edm Beat Essentials 2013: Superroo;2013-04-01
04MLEeAMuV9IlHEsD8vF6A;No Stylist;French Montana;76;0DMvfJWc1DjSbmnJF1NW1o;No Stylist;2018-09-20
7HGTkn2aX7MNdKs7nV2xBt;Somebody Told Me;The Killers;69;4undIeGmofnAYKhnDclN1w;Hot Fuss;2004-06-15
4RhTrVbuxNDwWJ6CLl6zc5;Red Light Special - Radio Edit;TLC;18;7y1DPjwCbVbWaZIJaSadQd;R&B Slow Jams;2015-02-06
4yUZoJivUgls6qxb2MwKiI;Get Rite;Roc DaGuard;22;0mk5iaB0wNDwHGbMHX1waV;Get Rite;2006-07-24
6FqH28raIkXVlcHDUvlEzA;This Is Dirty - Original Mix;DVBBS;3;46iCUThFKHheWaQ2ooR8Pi;This Is Dirty;2014-04-28
6ekeactpFOI9b9NzwWDDb9;Forward Backward;Max Keeble;40;24SZva5P5IKIM7XHlNk4cv;Titled Gully;2019-12-10
4aVuWgvD0X63hcOCnZtNFA;Hold the Line;TOTO;75;1mnu4hYvdwQgZXcNvtJ3D3;Toto;1978-10-10
653aI5kYEj97kuAKj9nY4N;Mio;Devan;39;5hGbYHAGIv1nC24O2OGRh0;Mio;2020-01-10
2devxXJUTEIFmgt8cXaqmO;Why Boy;Steff da Campo;55;2POadj9PRm2V5QbVuVPDUo;Why Boy;2019-06-07
35ngDYO5CXM5bnidQqXajm;Mind Your Business;La Coka Nostra;32;52fJldHFVI3HJJFduGIM6u;Masters Of The Dark Arts;2012-07-31
4LFAONzsrPH6nIJXC7qIbm;Put It On Me;Ja Rule;0;3B20tGYZ8t3z7eDDvGKNYR;Exodus (アウトロ);2005-01-01
6tZAvhrqkVhwFgptDHz5Wr;Around The Way Girl;LL Cool J;2;45cv1LtilzQpJtV1YDQqAp;Mama Said Knock You Out (Deluxe Edition);1990-08-27
3IgTG5T8Mv0a7wBvbc0iNv;Promises;evän;41;7jWpx68KXCazaUii7d7s8n;Promises;2019-06-22
1bFu9dB0hOkrAWcHbbMhqR;Desde Que No Estás;Fonseca;45;5kidJutYJ0JFDnk2ed7Lr0;Ilusión +;2011
1hcJnBEipKvSyL9QE4bcQ7;Everytime;Toby Green;47;4AXUOQblTpBpz1e4kGUVxk;Everytime;2016-05-16
4twOuEvYNHNUc9dHUqhhUY;恋に溺れて -Crazy About You-;Junko Ohashi;30;10BIzys0QO4l9UQGay0iRI;THE BEST SONGS of JUNKO OHASHI;1998
2RXjRQ4RadpQTecRfRHa13;In the Hood - Remix Version w/ Rap;Donell Jones;36;1YylipCwfGRhRc4j3vJzwV;My Heart;1996-06-04
45GtpfaI7fg7mSZBQTNJss;Reckless;Hardwell;57;6RtNDAbbah1pa4IFdlAiNE;Reckless;2019-07-19
