song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
08oolgtQ3uYjZDXNK1VCC6;HIP-HOP: Latin Rap ['89-present];5fWgI0IJ1el5NB1sZ0Egsx;latin;latin hip hop
4mU5iXHeLgbR94siF7p1sY;Urban Contemporary;4Pbs84EQbuAblxlp6Chz0d;R&B;urban contemporary
54huym3Clwn8vsqDeTVETg;90s R&B - The BET Planet Groove/Midnight Love Mix;7LjRWGUdOmBdPG1W1bga4i;r&b;new jack swing
3OcQkcvTcohs8vO8Rd3sKF;Kenny B's Ultimate New Jack Swing Mix;7bdhfXlbfml9CuNn5c7372;R&B;new jack swing
5CXF4x2kZI2ftIogOuhXYN;TUNES DANCE AND POP;3arpkhoRWXEYbdCpVAIrRR;Pop;dance pop
73OZcwiBI41R0o5TDGeZ7i;Chillout & Remixes 💜;4NlAd9NpIa92IjErMyAriM;pop;indie poptimism
52riputZ4Vo5PG9MOSy6r5;Southern California Hip Hop Primer;206vi9Q0p3juAU73flxPsz;rap;southern hip hop
3NgDulHteTVdF026IxY5bW;REGGAETON VIEJO;31hG19URdBvLEpQWKFYfdD;LATIN;reggaeton
3Of5Vvox7DstYj6oET5b2h;Dirty South Rap Classics by DJ HOTSAUCE;0tLHH1C4HkWEUCXXSSjbOe;rap;southern hip hop
7MD5qMLhP1Xll1yACGFR2h;Trap Nation;0NCspsyf0OS4BsPgGhkQXM;Rap;trap
1jaVHAdoEONRCrcNvRtCFY;GANGSTA Rap;5GA8GDo7RQC3JEanT81B3g;rap;gangster rap
3psphMjNlZ6AH8WZSthmvO;VidaLoca - Latin / Raggaeton / Hip Hop ©;7EPbNmUW9nkRplDLSN9te4;latin;latin hip hop
2r4mpuIYFgKsjeykJTQMqX;Pop EDM Remixes;4aUEH3uhbofktrFkXOOaKj;edm;pop edm
6Xu68vlqiu05qseJTVKlbw;Progressive Rock / Metal - Rock /Metal  Progresivo;7GhTpb4eOp6403Bmgqz3db;rock;album rock
4sUlsy0tPv9n5nqrqeA0lE;70's Classic Rock;76lrxCrKrGDkDDf3SVPnl3;rock;classic rock
3lX49Bqy21Y5HneUJ7p55G;Permanent Wave;5Go0Jsxj1UnsU7Om841BEo;Rock;permanent wave
3Ipgo2twyvBySMwsTzunlH;House/Electro/Progressive/Disco/Lofi/Synthwave;42jbIN5Zj0UUPdtmqxQRKF;edm;progressive electro house
22vgEDb5hykfaTwLuskFGD;Hip Pop 2019;3tmx4p5RGlOV1AapXOt1Ze;r&b;hip pop
5sAwKZXy47JNVk03zqWgwI;90's Hip Hop Ultimate Collection;4IG024zoaGMurhTFBkMAv9;Rap;southern hip hop
4DVPJXPqKLIon9BHklap1w;Trap strefa;37i9dQZF1DWY3UKS6jvnxr;rap;trap
4PIrQHxXlHlSXKoKd2nuxE;Indie/Jazz Poptimism;6OaTudLqBEuTyUMPxRNpZc;POP;indie poptimism
3MByCefcd6Y2S0VKw13e2B;New Jack Swing;4nX6BscFtR1CozSCfv2cuR;r&b;new jack swing
7MUazB4rGIqFFIkjT95rCO;EDM 2020 House & Dance;25ButZrVb1Zj1MJioMs09D;Edm;electro house
2ze3FsjHLwoT18zzAP6SMM;70s Hard Rock;6pZlZ20vt3aDjIKw98aBtQ;rock;hard rock
60RpCIrhpFyxXE8foFsFaL;GANGSTA Rap;5GA8GDo7RQC3JEanT81B3g;Rap;gangster rap
2pJB9ENNXtKShQ5jsOiR49;New R&B‏‏​​   ‍;4I6rTSxqKl1LRvES2O9owQ;R&B;urban contemporary
7hrnaeVvXFAkvQOmjHJglY;Dance Pop Tunes;4SdfG4cPG3skmTiQLozZGh;pop;dance pop
5Vl942khIH8hhWQRT6dBMn;Bounce United;08QTrfsYYouffgnPjmllAQ;edm;big room
3EfqlNLh9HHLh8YkmezU5h;Urbano: Latino Vibes;0VsVywryrqLhHmsVFVcOAg;latin;latin hip hop
6fDcuibeZfxiIx6B4J49Ob;Trending EDM by Nik Cooper;4N1ipiKR3xla8UXtE12XBm;Edm;progressive electro house
2pU1CpdWAAfMQgOljmb1MW;Trap Funk;37i9dQZF1DWTGaQ84g8alz;rap;trap
3uvypVUsiIr1B0BccIcsEh;latin hip hop;3nH8aytdqNeRbcRCg3dw9q;Latin;latin hip hop
5bzaS5tAni5oUpW7bWVdtY;New Hip Hop‏‏​​   ‍;5WNUX6jisX0NRlVDTm6RDd;r&b;urban contemporary
13wNEvWmBsWaWVtiLPRIW5;Urban Contemporary;4Pbs84EQbuAblxlp6Chz0d;R&B;urban contemporary
2QFSVtTE4odPoOImpNVyfW;HIP-HOP: Latin Rap ['89-present];5fWgI0IJ1el5NB1sZ0Egsx;Latin;latin hip hop
70SjyVMzhmMeJQD8hOmIBp;NEO-soul;3q3M4VCymcMoxJ3Tl7mRqN;R&B;neo soul
43wzy7JxMEfvCh8ZFeZKYk;The Sound of Post-Teen Pop;10FCW9lj0NdeoYI5VVvVtY;Pop;post-teen pop
5E8qApJDRE7oKmhZb4rpmz;F**KIN PERFECT;3CzQZEf6jmEjDmBIVO9rdR;Latin;latin pop
0BDH10wUP5k1Pwzw8GjbvB;Fitness Workout Electro | House | Dance | Progressive House;6KnQDwp0syvhfHOR4lWP7x;edm;electro house
2ExTlf6wuN0WPFzPSh3V3d;Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock;1VnvyBDqoV5TCZAnXYferL;ROCK;permanent wave
7rIsY7FvM3KPjjn8HVgj4N;Waves Pop and EDM;64k01l4j6QtnZ8jMaI84AA;edm;pop edm
79hH8RuVS9af6ixS97wREx;Gangsta Rap/90's Hip-Hop;62spXXfUxBed8nbd5xvH2O;rap;gangster rap
1aiEUezEsSeZhXprf4bX5e;NEO FUNK AND SOUL;2WbTrS5D0V2TW6DiDkJBru;R&B;neo soul
0ZDcLapel9chZ15ZNuOdD4;90's Gangster Rap;1g3APxk2mLVNU2TuHCPli0;rap;gangster rap
5CE1jL4dkfZlX5CiHZh5ap;Gangsta Rap/90's Hip-Hop;39IFMVQdRNdb7kVfyTvHjM;rap;gangster rap
7cFpB4ozcSwXuhqjvNbrbP;Hip-Hop Drive;37i9dQZF1DWUFmyho2wkQU;rap;hip hop
4sfj0sS0eR6sq3qwCCmLNL;Tropical House 🏝 2020 Hits;2SRbIs0eBQwHeTP7kErjwo;Latin;tropical
6LoQHIo74tOzQ8EsLEkhgF;2015 songs;6UJw1egIcZVfrBmcKs5uHH;Edm;pop edm
3UmaczJpikHgJFyBTAJVoz;90's Gangster Rap;1g3APxk2mLVNU2TuHCPli0;rap;gangster rap
2aYfXHAnWqcVkaadPi1q4H;RUSSIAN Gangster Rap;0Jw0HckkxCfIrOvpN081eV;Rap;gangster rap
