song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
11HLyzoCyx8hXKXVmrg1Sy;Permanent Wave CHDB;2foj4ZYVHRGqSd1aMqNPBj;Rock;permanent wave
4tjCNQ7aCL2Ou2rJlmrTpj;Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖;2kY6lVc5EcVfI5WNKmPQQG;latin;latin pop
7iLGljK0LNpGamQQEOuCRC;House Of The Rising Sun;1bMYfBHYBCRHY5LGkjlpSy;rock;album rock
0vFOzaXqZHahrZp6enQwQb;Classic Rock Retrogamer;6gUFdcGzKAHyDXY9TKC6cP;rock;classic rock
57S2YRp4EHw7ERa9SVyjDW;Bounce United;08QTrfsYYouffgnPjmllAQ;Edm;big room
5ciOELC8e3GeHoER1o5SSg;Gospel Neo Soul;2wP2UAYC4Nqb6oUXkMJlAz;R&B;neo soul
7d8GetOsjbxYnlo6Y9e5Kw;The Sound of Permanent Wave;4EYSGTuqe9cVfSVpX4gtGv;rock;permanent wave
1eyq8cjUQ2daFthW2PC2GM;Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits;0y8MUle9Lf8VDNjPsskzJB;rock;hard rock
41aOyMZXFwvwRpugIlNCGF;Classic Rock Drive;37i9dQZF1DXdOEFt9ZX0dh;ROCK;classic rock
0KKkJNfGyhkQ5aFogxQAPU;Happy EDM;3d2JFEbvcx7p2CHkBaQeMZ;edm;pop edm
2J7xJcaxx8IuhAheIjDzdz;"""Permanent Wave""";3HjTMn6O6adW8vcSMnqmhw;rock;permanent wave
2MD2P7Jd4ZzF2VrbCrE8vU;Urban contemporary;1ZlL3IQS8eB0s0RMxz02yD;r&b;urban contemporary
6qvfyXGXEPEYwwqBykWw3H;A1 Hip-Hop;37i9dQZF1DX0sDai2F5jCQ;rap;hip hop
0P4wupoasH0Pj0cuvwaIwN;Dirty South Rap Classics by DJ HOTSAUCE;0tLHH1C4HkWEUCXXSSjbOe;rap;southern hip hop
3UfQlRgwo0CMiAFqacfp8C;Permanent Wave;5Go0Jsxj1UnsU7Om841BEo;rock;permanent wave
7busfkOzRWvXsi009i3FUO;Flow Selecto;37i9dQZF1DX4OjfOteYnH8;rap;trap
03sno6MIkoVX5eC4pRKMzr;The Pulse of Indie Poptimism;5qFXOOxrQVyS4UCq3UilZN;pop;indie poptimism
7IMGshuSNOXHgmboboPpIH;Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass;0FCHg9zJMNNiOokh3hVcxd;edm;progressive electro house
6eEYGGFfFbtKHCgJM4uh9v;Classic Rock Now;37i9dQZF1DX0fWtUuB7bFE;rock;classic rock
3WXfQDsASfXrSojk9WB3aR;Paraiso Tropical;37i9dQZF1DWYey22ryYM8U;LATIN;tropical
0ltO5bci13M68sTnEctBxR;Indie Poptimism;21nxmipQe5xtXoHHPaYfnY;pop;indie poptimism
2pX4FpOgwItRVPPUFdRcxA;Permanent wave;0tOy7ZY4E2PadXIyj8zU43;rock;permanent wave
1kFyVRbMT4JJynQgTFWKZj;90s Hiphop / Gangsta Rap;5yGuoOwRQF3o8NVRRlvCj7;rap;gangster rap
4y1LsJpmMti1PfRQV9AWWe;The Sound of Permanent Wave;4EYSGTuqe9cVfSVpX4gtGv;rock;permanent wave
5smpR8TVfiPxywEHr1NbJK;Alternative Hip Hop;37i9dQZF1DWTggY0yqBxES;Rap;hip hop
0bqfNDZvqXB10fUKSfj6mY;ELECTROPOP EN ESPAÑOL;3VfscqF7zq65IGKiYM3FS0;Pop;electropop
2cLVRFjk0uK31POTBwd4Fj;Big Room EDM;3S03NWbWkrR1e7DPH9rf9Z;Edm;big room
4U8cv19UvIVKkA4Lliv717;Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro);3hR2R6szlkwZeGyclTgHcF;latin;latin hip hop
23cj0rlc0UtTBaCg60VCkm;random playlist that can't decide its genre so go ahead jam along with these catchy tunes;49qyKvg6UAQAvIMUIGMnP3;Pop;indie poptimism
0AcXoZdweaXpvNedObXU9r;Tropical Vibes;37i9dQZF1DXd8Gn5cSmvFy;latin;tropical
6LnjelBSl5xYpdfhfFTJbX;Classic Rock Greatest Hits;6TeyryiZ2UEf3CbLXyztFA;Rock;classic rock
43JztBwps5nHk69OqYOv9D;Tropical House 🏝 2020 Hits;2SRbIs0eBQwHeTP7kErjwo;Latin;tropical
0oVxGuRMnawFgA8aduocfc;Rap Workout;37i9dQZF1DX76t638V6CA8;Rap;hip hop
2mQ7KmAI8gFLH3baaDXc6o;Trap Nation 🔊;5aPwKjwNHr6dnCejLcPTVx;rap;trap
1Xi28qSSoARTXiqMwb8Srg;indie poptimism;1E5VdGGWkpDQ682gdvJAZH;pop;indie poptimism
4vc6tfBvOAG00EpueunpIz;🔥💵 Hip Hop, Rap, Heavy 808's - New School;3jPkaExIWXQWklcmmF5180;Rap;southern hip hop
58CrldAc1Z5WIBozT1NMJH;Neo-Soul / Soulful R&B;4F3xAxHxeBwXhK6k6GPnrW;r&b;neo soul
7bPu9dgSyx0lTFm4iecxI2;New Jack Swing;3ykXidKLz1eYPvuGoFlD1e;r&b;new jack swing
52DNTZvyZREUZC6dEjq3J6;Tropical House;37i9dQZF1DX0AMssoUKCz7;Latin;tropical
7thOGpKaWpPotq2U37UItx;Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House);73uj4YmsC7SJ6SbUMTvf07;edm;progressive electro house
1dNTcbUtbU3wRxKBCno6bd;Reggaeton De Ayer;37i9dQZF1DWWU6Rfto8Ppm;latin;reggaeton
1mQwQm595whVQXCQ9wtzVS;Latin Pop 2019;5wONX0lVyQE5XTxqjTUiUd;Latin;latin pop
50Y2iaFeYkqsx5ni5PbfkU;BIG-ROOM NEVER DIES !;4QtO2XySphMOJt7pX0yaVi;Edm;big room
3QUvdcJW4rQlONh5wJdjJ9;Brand New EDM;2dNitDEHM9FpUGEHWc7zyW;Edm;progressive electro house
3GbgDxpsb0uydqD8haxjwn;Southern Rock/Classic Rock;0QUlq0LMDVXSBtbyYLTyZh;rock;classic rock
0ZtvwVeDVPzdCJyYH0ALen;Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock;1VnvyBDqoV5TCZAnXYferL;rock;permanent wave
5XhkV07Vou38wnrzwURUOC;90's Hip Hop Ultimate Collection;4IG024zoaGMurhTFBkMAv9;Rap;southern hip hop
4mKa1LcRNQILp6xSr9s1S0;Trap Land;37i9dQZF1DXde9tuMHuIsj;Rap;trap
3DmvF4wNM7rZH45TSrj06D;Southern soul & hip hop;4xJULuV0P5PLcMe3xP8Pgj;rap;southern hip hop
7Hqc9EvCMrnBHa1srU6kiL;Electropop And Play;7p30DzTAgW6OhspSXHTI88;Pop;electropop
73u9bIUEaSBI2l7xXETSNt;Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...);2nRWtTI9a2LWjJ9Wy3JZs5;pop;electropop
7s9HTbqTCeGCDIZ4s54oJY;Unplugged Hits 📣;5NTm3injIRkUMROsZr3C2O;Latin;latin pop
3AJwUDP919kvQ9QcozQPxg;ELECTROPOP🐹;44p8nNLe4fGfUeArS3MaIX;pop;electropop
0lG6QM1jjbbX5UUn3DPmrZ;indie poptimism🕺🏻;6MQeEHHDs6HQkN5Dlj3oKo;pop;indie poptimism
3RIgHHpnFKj5Rni1shokDj;Ultimate Indie Presents... Best Tracks of 2019;37i9dQZF1DWTc5QDlvD7t0;R&B;hip pop
5XxVNCUCqE3F0jdD5x19mv;Tropical Morning;0vbtbmyihyvl2MVYrdKdGw;Latin;tropical
1sfmIZRBmY5yq5wRQs987T;EDM/POP;6gHk5RFrnALbDNJdaXKivi;EDM;pop edm
5P1Zrq0GVVv5hDTRafGYWo;Kenny B's Ultimate New Jack Swing Mix;7bdhfXlbfml9CuNn5c7372;r&b;new jack swing
5n1WeUNWJIjs9ueYD4v0Pt;NEO-soul;3q3M4VCymcMoxJ3Tl7mRqN;R&B;neo soul
26qPaLsgA8i0NR64kxyA89;Bounce United;08QTrfsYYouffgnPjmllAQ;EDM;big room
6ULwhgWVBtR6wcv4zaXkHv;70s Hard Rock;6pZlZ20vt3aDjIKw98aBtQ;rock;hard rock
1HCw8XKtTgWWU3JlEUR0qQ;Big Room House;7vJOXFe40axY7qS39vGDyH;Edm;big room
4sSu9BtWSCWRNjGD2AvqbG;Sad Trap;7kzKtw5vug3IIxKfLadi8A;Rap;trap
5cUSEjsaftKWFy84nieB5G;Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid;29jj7pQlDqnWclbHQk21Rq;edm;progressive electro house
3JbE6e17yvNdPggjPDrCyO;Classic Rock;5BygwTQ3OrbiwVsQhXFHMz;rock;classic rock
3yL6iLEcVpOQzPFjYKh67A;90's Hip Hop Ultimate Collection;4IG024zoaGMurhTFBkMAv9;rap;southern hip hop
3ooAjhyOZ1xttGD0iq1GVO;Minitruckin Playlist;0VVH2Nzj6kBVGK3WIUQMAw;rap;southern hip hop
3WtCu35qpzGCLIGa8pczdu;Happy EDM;3d2JFEbvcx7p2CHkBaQeMZ;Edm;pop edm
2GHp47AE8HTBF9xpG7FIoz;Ultimate Throwbacks Collection;1dsaMvnC1hXPCNGC4aVtjj;r&b;new jack swing
3raI0x5bImdDHnwpsbZuo0;big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO;2oalsaFUockoPf1DU3wrL8;Edm;big room
