id;street;neighbourhood;neighbourhood_cleansed;neighbourhood_group_cleansed;city;state;zipcode;market;smart_location;country_code;country;latitude
22274854;New York, NY, United States;Alphabet City;East Village;Manhattan;New York;NY;10009;New York;New York, NY;US;United States;40.724856728489065
9975451;New York, NY, United States;Upper East Side;Upper East Side;Manhattan;New York;NY;10128;New York;New York, NY;US;United States;40.780515589441904
13814227;New York, NY, United States;Hamilton Heights;Harlem;Manhattan;New York;NY;10031.0;New York;New York, NY;US;United States;40.82821905248757
17515674;New York, NY, United States;Hell's Kitchen;Hell's Kitchen;Manhattan;New York;NY;10019.0;New York;New York, NY;US;United States;40.76181868242975
21434692;New York, NY, United States;Hamilton Heights;Harlem;Manhattan;New York;NY;10031;New York;New York, NY;US;United States;40.82794115989066
20520410;New York, NY, United States;East Harlem;East Harlem;Manhattan;New York;NY;10035.0;New York;New York, NY;US;United States;40.80270453088848
14049192;New York, NY, United States;Upper East Side;Upper East Side;Manhattan;New York;NY;10065.0;New York;New York, NY;US;United States;40.76229991834922
24376374;New York, NY, United States;Alphabet City;East Village;Manhattan;New York;NY;10009;New York;New York, NY;US;United States;40.7243273775452
9758320;New York, NY, United States;Hamilton Heights;Harlem;Manhattan;New York;NY;10031;New York;New York, NY;US;United States;40.83113432151983
5447434;New York, NY, United States;Hell's Kitchen;Hell's Kitchen;Manhattan;New York;NY;10019;New York;New York, NY;US;United States;40.76339994882346
22462797;New York, NY, United States;Upper East Side;Upper East Side;Manhattan;New York;NY;10021;New York;New York, NY;US;United States;40.76937968881329
22862288;New York, NY, United States;Lower East Side;Lower East Side;Manhattan;New York;NY;10002;New York;New York, NY;US;United States;40.72072952328894
23435040;New york, NY, United States;Sheepshead Bay;Sheepshead Bay;Brooklyn;New york;NY;11235;New York;New york, NY;US;United States;40.585911261344926
6651028;New York, NY, United States;;Chinatown;Manhattan;New York;NY;10013;New York;New York, NY;US;United States;40.71708007931605
17157615;New York, NY, United States;East Village;East Village;Manhattan;New York;NY;10003.0;New York;New York, NY;US;United States;40.72583659880046
29225417;New York, NY, United States;Upper West Side;Upper West Side;Manhattan;New York;NY;10024.0;New York;New York, NY;US;United States;40.78893866375287
23131496;New York, NY, United States;Kips Bay;Kips Bay;Manhattan;New York;NY;10010;New York;New York, NY;US;United States;40.73798533649625
4589819;New York, NY, United States;Downtown Brooklyn;Fort Greene;Brooklyn;New York;NY;11201;New York;New York, NY;US;United States;40.69563314106482
23148095;New York, NY, United States;Sunnyside;Woodside;Queens;New York;NY;11377;New York;New York, NY;US;United States;40.74387954141784
7062446;New York, NY, United States;Midtown;Midtown;Manhattan;New York;NY;10001;New York;New York, NY;US;United States;40.7463092511006
3218320;New York, NY, United States;Nolita;Nolita;Manhattan;New York;NY;10012;New York;New York, NY;US;United States;40.72242539933335
21967259;New York, NY, United States;Chelsea;Chelsea;Manhattan;New York;NY;10011;New York;New York, NY;US;United States;40.74917592663646
235281;New York, NY, United States;Lower East Side;Lower East Side;Manhattan;New York;NY;10002;New York;New York, NY;US;United States;40.7177405081912
13200190;New York, NY, United States;Nolita;Nolita;Manhattan;New York;NY;10012.0;New York;New York, NY;US;United States;40.72210337667132
9885501;New York, NY, United States;Alphabet City;East Village;Manhattan;New York;NY;10009;New York;New York, NY;US;United States;40.72143066054712
60673;New York, NY, United States;Harlem;Harlem;Manhattan;New York;NY;10027;New York;New York, NY;US;United States;40.81583041075987
26841248;New York, NY, United States;Hell's Kitchen;Hell's Kitchen;Manhattan;New York;NY;10019;New York;New York, NY;US;United States;40.76230522732043
798128;New York, NY, United States;Upper East Side;Upper East Side;Manhattan;New York;NY;10028;New York;New York, NY;US;United States;40.77482967883135
9475907;New York, NY, United States;Financial District;Financial District;Manhattan;New York;NY;10038;New York;New York, NY;US;United States;40.711244067976
23654584;New York, NY, United States;Hell's Kitchen;Hell's Kitchen;Manhattan;New York;NY;10019;New York;New York, NY;US;United States;40.76533636355713
22010459;New York, NY, United States;Hamilton Heights;Harlem;Manhattan;New York;NY;10030;New York;New York, NY;US;United States;40.82252303339999
4081800;New York, NY, United States;Harlem;Harlem;Manhattan;New York;NY;10027;New York;New York, NY;US;United States;40.8085584624179
12738473;New York, NY, United States;Upper East Side;Upper East Side;Manhattan;New York;NY;10128.0;New York;New York, NY;US;United States;40.77873081615872
7052026;New York, NY, United States;Hell's Kitchen;Upper West Side;Manhattan;New York;NY;10019;New York;New York, NY;US;United States;40.7680706057365
4644669;New York, NY, United States;Upper East Side;Upper East Side;Manhattan;New York;NY;10065;New York;New York, NY;US;United States;40.76357598011654
25861180;New York, NY, United States;Nolita;Nolita;Manhattan;New York;NY;10012;New York;New York, NY;US;United States;40.72469074698545
24324489;New York, NY, United States;Alphabet City;East Village;Manhattan;New York;NY;10009;New York;New York, NY;US;United States;40.723276722054
29148367;New York, NY, United States;Chinatown;Little Italy;Manhattan;New York;NY;10013.0;New York;New York, NY;US;United States;40.71881093456555
22152785;New York, NY, United States;Chelsea;Chelsea;Manhattan;New York;NY;10011;New York;New York, NY;US;United States;40.74008916394152
17152350;New York, NY, United States;Midtown East;Midtown;Manhattan;New York;NY;10017.0;New York;New York, NY;US;United States;40.75093222859035
9740264;New York, NY, United States;Harlem;Harlem;Manhattan;New York;NY;10037;New York;New York, NY;US;United States;40.8178803722498
27777319;New York, NY, United States;Upper West Side;Upper West Side;Manhattan;New York;NY;10025;New York;New York, NY;US;United States;40.79707552673947
4678742;New York, NY, United States;Greenwich Village;Greenwich Village;Manhattan;New York;NY;10011;New York;New York, NY;US;United States;40.73443784964922
15495202;New York, NY, United States;Midtown East;Midtown;Manhattan;New York;NY;10017.0;New York;New York, NY;US;United States;40.75315174754203
10352280;New York, NY, United States;Upper East Side;Upper East Side;Manhattan;New York;NY;10021.0;New York;New York, NY;US;United States;40.768236052641214
29205903;New York, NY, United States;Lower East Side;Lower East Side;Manhattan;New York;NY;10002.0;New York;New York, NY;US;United States;40.71451057474939
