song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
0bXAswe1VUws7gog2mKF8c;Electropop;2Z5cPJ6Z4EVZAfF08amjvL;pop;electropop
4ZlAmYFjBTeuegxaC8kvgb;Gangster Rap;5joQabz9ys3XPGbSx5CaKv;rap;gangster rap
5B6Z7NwVqA7W3UFiqBdEJC;Hard Rock Cafe Classics;3sv5ViKoPDNnZRsklzEGMN;rock;hard rock
0SFS1LxNP5wgnoDA7nGKQu;Supernatural Classic Rock;6oghIlByD49KFGNmNU8GSH;Rock;classic rock
6wZdfrizPnIRTAbUFdnaOR;The Pulse of Indie Poptimism;5qFXOOxrQVyS4UCq3UilZN;pop;indie poptimism
32rUsiLCvd1yZWr4UFUoiu;I didn’t know perm stood for permanent (wave);3e6gYPyrTbaB8BWgSHCt5j;rock;permanent wave
5N4erncE7kuUccm7zEmwzk;2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥;4JkkvMpVl4lSioqQjeAL0q;LATIN;latin pop
2IA8cFA46DkjgbsRG7kKbp;latin hip hop;3nH8aytdqNeRbcRCg3dw9q;Latin;latin hip hop
60wwxj6Dd9NJlirf84wr2c;Indie Poptimism;2QiMewRbSavfZ9MSAYz2h6;pop;indie poptimism
5wQnmLuC1W7ATsArWACrgW;keg party jukebox;4PjiT7SWnUsTTTvKOuR76f;rock;permanent wave
2kpziA4mHuM7Na6La4upg1;Chillout & Remixes 💜;4NlAd9NpIa92IjErMyAriM;Pop;indie poptimism
11mwFrKvLXCbcVGNxffGyP;post-teen pop;4TvZA7Pml7mHLgbwNomlnm;POP;post-teen pop
6uekkuTYKxEjy0ZuvMx67X;Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...);2nRWtTI9a2LWjJ9Wy3JZs5;pop;electropop
6GMeUoXO7Xm9q0U1OziRjq;GANGSTA Rap;5GA8GDo7RQC3JEanT81B3g;rap;gangster rap
6HV0Ae4Try72jXLWs7yMty;Lofi Hip-Hop;37i9dQZF1DX36Xw4IJIVKA;rap;hip hop
5rJ0Gko12iELLm4GjfMjex;Electro Posé - Discoveries;6nZaTh6K1SwhdELFTmA99C;Edm;electro house
6g1NlCpW7fgqDnWbCCDrHl;Big Room House;7vJOXFe40axY7qS39vGDyH;edm;big room
2qREd94onBbV1IGCexmEb6;LATIN FLOW MIX - Música Cristiana🎵;396llvvFOIB9jgPg0kqNDb;latin;latin hip hop
1c4zFmRPnka2kNwFooLPKZ;Dose Trap;37i9dQZF1DWWlW7KLhEhCZ;RAP;trap
7EHmKkyAr6MZv5Y2FdZbXw;70's Classic Rock;76lrxCrKrGDkDDf3SVPnl3;rock;classic rock
5OeflTgTzyBrdLxJQtcn0c;Electro Swing;3Dr4NKbsFQ2m7tmPxGRroO;Edm;electro house
38xhBO2AKrJnjdjVnhJES6;Christmas Soul;6FZYc2BvF7tColxO8PBShV;R&B;neo soul
7rbtPvn8GtKVhwADK5yXgP;Latin Village 2019;3JcJCsvBnRsA6oc7eUYDSB;LATIN;latin hip hop
2sXnHk6Bvw3RByVMpbcc5A;Neo-Soul Essentials;0DIwi1dMI59NItQtiNcevy;R&B;neo soul
44evOHkEKmJ5VofpPo0ta9;Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs;3xMQTDLOIGvj3lWH5e5x6F;r&b;hip pop
2bKhIGdMdcqCqQ2ZhSv5nE;Electropop Hits  2017-2020;7kyvBmlc1uSqsTL0EuNLrx;Pop;electropop
6JSCyK7eMY4ye0EmuK2Q7g;Electro House 2020;317O0e8iWJLClLGDKtieRe;edm;electro house
1C4TdehTs4VbqQXOlIs0js;Epic Bass Drops;49EXQVXh5k1t8SOhmUeyU7;edm;big room
22wxe2Yc9JzihICXYLGAQ7;Classic Rock Retrogamer;6gUFdcGzKAHyDXY9TKC6cP;rock;classic rock
6gJb9I7KPf0g3evVOhJhAz;Christmas Soul;6FZYc2BvF7tColxO8PBShV;R&B;neo soul
5QGcPVSJ8FD8eicZvMcNcG;Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits;0y8MUle9Lf8VDNjPsskzJB;ROCK;hard rock
1u1DBObkLFscNCpRpXbYb9;80s / Classic Rock;29dTrOurPDrMcrnio2q6hZ;Rock;classic rock
5B6Z7NwVqA7W3UFiqBdEJC;The Sound of Album Rock;3yj9YnQGTdnFuKbDyXGDi6;Rock;album rock
5YpbeNBco1kDTt58JCjBn7;Latin Pop VIP;37i9dQZF1DX1QnNyJOBQBv;Latin;latin pop
4qetR2UUyBeUrJ9DbYrpVQ;💊ELECTRO-HOUSE-TECH💊;0AFYmoSuoMQiGGjzvBwr6u;Edm;electro house
3OCotzyyYbf3vNBQ0tZqMR;Electro Swing;3Dr4NKbsFQ2m7tmPxGRroO;Edm;electro house
5SHhPFh68OhUmuRPymKX9d;Electropop 2019;4Bi8VLtaSu0JILliif8lH6;Pop;electropop
4Yp8lnGcIde2SWAqrMM3v9;Pinoy Classic Rock;37i9dQZF1DWYDQ8wBxd7xt;ROCK;classic rock
7rQfpOyX6Tj1dpQ10toy4H;keg party jukebox;4PjiT7SWnUsTTTvKOuR76f;rock;permanent wave
4nnGzheGSMqpLiMStHQkNB;The Edge of Indie Poptimism;5vIdb67lQcdFwoVkE4UMep;Pop;indie poptimism
4abm3RbYBcQlrxdV1ObjUj;A Loose Definition of Indie Poptimism;4ZO0wp9G8FA3X6oYNBzda6;Pop;indie poptimism
37S16UKtClsjKKl5BiqggZ;TUNES DANCE AND POP;3arpkhoRWXEYbdCpVAIrRR;Pop;dance pop
0e3dpXiKdTHRNXZHdfM2JM;New Jack City;6RLvj5OnEuPzI1P02KwnzK;r&b;new jack swing
3vmOEg3JBiNxaz0mHxPSPC;70's Classic Rock;76lrxCrKrGDkDDf3SVPnl3;rock;classic rock
2jAn0rAOyLW6hIEuIDNcoT;Saxophone in Hip Hop - R&B Lounge - Jazz Rap;2ujrP2rPxu8ao7wNeG1ZOY;r&b;neo soul
70Z9t1qhytWtG4cCmmi7mU;Hard Rock Cafe Classics;3sv5ViKoPDNnZRsklzEGMN;rock;hard rock
4x67awdGDlWB3eIpQdkzqE;Zona Trap;37i9dQZF1DWXU2naFUn37x;Rap;trap
6FwMGM0Dtmf0vz6BdIc8uP;Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...);2nRWtTI9a2LWjJ9Wy3JZs5;Pop;electropop
2mK3ZMiwScXhErO7CSM2X6;Indie Poptimism;1pZWCY50kMUhshcESknir8;POP;indie poptimism
3pyTksNccLM1jRvzQ4zTke;Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits;0y8MUle9Lf8VDNjPsskzJB;rock;hard rock
0yuyFNfF1d0G7yH9lhoHEW;Trap strefa;37i9dQZF1DWY3UKS6jvnxr;rap;trap
4WuKHgxdCJsaOBIh7yndty;K-Party Dance Mix;37i9dQZF1DX4RDXswvP6Mj;pop;dance pop
2MAaPdiUD0bkWNhlfrLC3F;Pop Dance Hits;7eERKCkgNKCCx5GYdeMIZf;pop;dance pop
4ZxEF6c6dHYiRkGQjsZEY5;Permanent Wave;5Go0Jsxj1UnsU7Om841BEo;rock;permanent wave
2J0X46UkpfLlWbuCXFgDLr;Electropop - Pop;5TiiHps0hNCyQ6ijVkNZQs;Pop;electropop
2dLLR6qlu5UJ5gk0dKz0h3;Ultimate Indie Presents... Best Indie Tracks of the 2010s;37i9dQZF1DWTHM4kX49UKs;R&B;hip pop
0h4FK0CnlZ3oJnZ6quEk1P;Chillout & Remixes 💜;4NlAd9NpIa92IjErMyAriM;Pop;indie poptimism
2VEsmoek0sol9MnJFyoG9e;post-teen pop;4TvZA7Pml7mHLgbwNomlnm;Pop;post-teen pop
4T0ScSPdQKmGvruK7pavNP;Hip Hop Controller;37i9dQZF1DWT5MrZnPU1zD;rap;hip hop
13QU1ThhwiGzPfwUFcylxr;Oldschool Gangsta Rap 👑;0t9TeyXE2mWe70JT3YwSoH;Rap;gangster rap
6rQSrBHf7HlZjtcMZ4S4bO;Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro);3hR2R6szlkwZeGyclTgHcF;latin;latin hip hop
59oP06RoBps6bvbvSQ1Zee;Hip Hop Controller;37i9dQZF1DWT5MrZnPU1zD;rap;hip hop
29KhwCm9aTWFZzAClsbOSF;House/Electro/Progressive/Disco/Lofi/Synthwave;42jbIN5Zj0UUPdtmqxQRKF;edm;progressive electro house
7Cu2COdH93MnuireuKNiS3;urban CONTEMPORARY;1nFfDHtp8RY3obgen8KODl;R&B;urban contemporary
276zciJ7Fg7Jk6Ta6QuLkp;NEO-soul;3q3M4VCymcMoxJ3Tl7mRqN;R&B;neo soul
1aBFDk6bC7Wd7GJwaDuSHF;Jeff Seid Electro House;2Tisn6NZbeofpc57Oc6MGo;edm;electro house
6MZYWdxGka0BnG3KYO739d;The Sound of Indie Poptimism;7nHgmv7uyIA1KHj6qTttjH;pop;indie poptimism
6h3icF7e362cGSEOut34PQ;Gangsta Rap/90's Hip-Hop;39IFMVQdRNdb7kVfyTvHjM;rap;gangster rap
4YnxNg5lHjLuBzm2uNy26K;Trapperz;37i9dQZF1DWUmxBdWX3Pp4;Rap;trap
7zsNAP0yvZq3aeIoAfyQj6;Latin Pop antiguo;4BmnnqWEQAamNoVjtjrQJP;latin;latin pop
0QRnRlNFMjjJuznhZfz0e7;Hard Rock;37i9dQZF1DX1X7WV84927n;Rock;hard rock
2LTl57FB0Q8rf8OtuWpl1V;big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO;2oalsaFUockoPf1DU3wrL8;Edm;big room
4qhDzoE6Ih7tab9s6aNTmY;Badass Rock;44bkJI1QGkT2O0GYJSsbkp;rap;southern hip hop
7m7Vk4cGjklljENBoRXVDt;Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop;53CmFroG6MWR5reOOXJX6B;pop;electropop
3Y6XWs8xMlCngyIxNOFnsp;90's Hip Hop Ultimate Collection;4IG024zoaGMurhTFBkMAv9;rap;southern hip hop
0n2m8ZiQt4Aqcu6IAfPc96;RAP Gangsta;1Z1gW89x4MSBjkvVjGg7DQ;rap;gangster rap
6cjSh516BbrNUs213jDAGm;a taste of the mainstream;4gbXqmZDUFHqlaYjf4uVyS;Pop;post-teen pop
4Hqlo1XhohWyonvWJ2U3Mn;The Sound of Indie Poptimism;7nHgmv7uyIA1KHj6qTttjH;pop;indie poptimism
5HaOXzafoKc3EGaRwzChsr;New Jack Swing/ R&B Hits: 1987 - 2002;4sji14lrB5bgcr51lPALYH;R&B;new jack swing
2H7PHVdQ3mXqEHXcvclTB0;80s-90s R&B / New Jack Swing / Funk / Dance / Soul;3X4HmijjKdwwLonCrOOEAZ;R&B;new jack swing
3ksRhmptOiAWbYLTdTIfNs;Latin Pop antiguo;4BmnnqWEQAamNoVjtjrQJP;latin;latin pop
7g4I3DeFlZLeqMjw0ONBqs;The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.;1S7BckuYIkEazeNKOSM0uA;r&b;urban contemporary
632wpQN4nWLEvxUyGZxyLM;Classic Rock Retrogamer;6gUFdcGzKAHyDXY9TKC6cP;rock;classic rock
2fXwCWkh6YG5zU1IyvQrbs;Urban Contemporary;4Pbs84EQbuAblxlp6Chz0d;R&B;urban contemporary
44ljhbOzdApfYkdrgKMXUs;EDM TROPICAL;3pS63EDS40FVGYL41zAcU4;latin;tropical
75mj5Qjf4kYFqho3Dusaxe;Big Room Beast;3PNyCpkY7NAXyhopBpj7vc;edm;big room
3Xi5SYx5pOqte5tLKHEmPb;< DARK TRAP >;19WuHd4MxWLzE1fpMmw4S4;rap;gangster rap
4ymQoZNLQpis51EmcgAoNc;Indie Poptimism!;4hKPJNFIhdAg4pAksn78FJ;pop;indie poptimism
2qR3ORfI1SCHG4cl6r3ERX;Kenny B's Ultimate New Jack Swing Mix;7bdhfXlbfml9CuNn5c7372;R&B;new jack swing
0WrZxwjIBUL0VNN0AAblBQ;Hard Rock Workout!;5nQrMpkyWmxPX0gk74htMk;rock;hard rock
5GPfIFxXgGtX0GenuJhYOZ;Gangster Rap Deutsch;1qXg9ck25tBRxeXsj8mbDG;rap;gangster rap
5voPrNQYQ4kQoRZ9A2NghB;Southern Hip Hop;4lcyWQDOzPfcbZrcBI3FOW;rap;southern hip hop
79GsUxLyzxgnN4I1E11dtO;This Is Janelle Monáe;37i9dQZF1DWVT93EW7kPT9;pop;electropop
2flDia8RwKyi1S1I1kTY7w;Orgulho Tropical;37i9dQZF1DWZ8fJXMbebf9;latin;tropical
27LvxLKUfzL6b6WMdOQAVU;90s-2000s Southern Hip Hop / Crunk;5wsWBmQgDtKa8CEg7wTEMi;rap;southern hip hop
2oeYjGXqPooFVy64aoqrJP;Global Top 50 | 2020 Hits;1KNl4AYfgZtOVm9KHkhPTF;LATIN;latin hip hop
1cCyOo8t5XryFuzThSdPHr;urban CONTEMPORARY;1nFfDHtp8RY3obgen8KODl;r&b;urban contemporary
3tBHQJmuE0BOKR7l4Anap5;♥ EDM LOVE 2020;6jI1gFr6ANFtT8MmTvA2Ux;edm;progressive electro house
2GyiPfu3exRASKLKZ8p6FB;The Sound of Southern Hip Hop;18jT9NMRZifv6cMtK2jWD4;Rap;southern hip hop
6ul8Krzy7gmzTtC0I6s0T5;Progressive Rock / Metal - Rock /Metal  Progresivo;7GhTpb4eOp6403Bmgqz3db;rock;album rock
5bpaHLJ08GNBKW35ZfCYJy;Classic Rock Now;37i9dQZF1DX0fWtUuB7bFE;rock;classic rock
60wMiIhXXdMwgdUwlbx420;Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos;3Ho3iO0iJykgEQNbjB2sic;Rock;hard rock
0KDhCCh1IAWcfiq458anNn;Southern California Hip Hop Primer;206vi9Q0p3juAU73flxPsz;Rap;southern hip hop
3XcsaghGUCL9WzJz3TlLKo;Southern Hip Hop;4lcyWQDOzPfcbZrcBI3FOW;rap;southern hip hop
55UmODEAjd0V5bjmFkhvWM;Tropical Vibes;37i9dQZF1DX6RA5ZrA5a23;Latin;tropical
4iYRa2btalAzPZoSYfROqF;🔥💵 Hip Hop, Rap, Heavy 808's - New School;3jPkaExIWXQWklcmmF5180;Rap;southern hip hop
0fMMtO0pOYIGWfbJmrqfVJ;A Loose Definition of Indie Poptimism;4ZO0wp9G8FA3X6oYNBzda6;pop;indie poptimism
5M9jOReAKGZ2AttVefFjTY;Big Room House | Festival Bangers;5Bx5niVgi3qGQQw06C0RKq;edm;big room
1cuYCAodLWgzhwE2KFZ8rC;Urban Contemporary;4425cRh83Uzor4qCRfM9lb;r&b;urban contemporary
