track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date
1zpu1PZ8ecmcX525Z3X8cl;Yo (Excuse Me Miss);Chris Brown;14;2gRm1k9fVkhTfZDHvBI2sR;Chris Brown;2005-11-29
1p5jbuZMzTZUXOlmI8VRIl;Ensnared;Melodiesinfonie;57;7dlCWTmnJoJbeK1rr4kRLJ;Ensnared;2019-12-20
4SF1747p541umnykBp352Q;Nobody (feat. Athena Cage);Keith Sweat;62;0BzXvdpUKDEk612hLc6rZV;Keith Sweat;1996
5t4JQLYbQAuVPhaqG0pHDl;Velvet;falcxne;22;28ym7u3RIOpzb0xnd7J5XQ;Velvet;2019-08-21
0QGt9U3Uww9smgUnWANhCj;I Don't Know;Slush The Villain;5;0Mht4Nz2fZzKmqFotMdBfM;Homies N Tha Hood;2006-05-11
3eekarcy7kvN4yt5ZFzltW;HIGHEST IN THE ROOM;Travis Scott;94;2uDTi1PlpSpvAv7IRAoAEU;HIGHEST IN THE ROOM;2019-10-04
2ZOnKSry3gTMljZ6e0sTE5;Summer's Never Over;Funky XV;31;6BZW6JGavFMBxyqZDK9Xmn;Summer's Never Over;2019-08-16
6WsrPT9yw9gZyZn5ok3E0K;OUKE;CA7RIEL;9;7oGLHaQlzAqGhzMiW6Hofj;OUKE;2019-03-22
3wdfLVUhmX64lIyWIIEW8s;Ice Tray;Quality Control;66;07Jvk8tGuaMhR4H72znlLJ;Quality Control: Control The Streets Volume 1;2017-12-08
7boPPE857KEqCIHNwFkDop;Audio;Sia;16;3wX49A4zAxAhQJ0uN5FLsl;Audio;2018-05-10
2ACys0pX0SjmpQmQWzp7wt;Jersey;Future;62;1ozpmkWcCHwsQ4QTnxOOdT;What A Time To Be Alive;2015-09-20
5xSGWKadCR6lZu68cVkrLI;Pumped up Kicks (feat. Joy Corporation);Dubdogz;60;5E7pK7dGQqeXnG5HfFHBUO;Pumped up Kicks (feat. Joy Corporation);2016-10-10
2hNwoBCLppnljA7HVvwZns;Me Gusta;Natti Natasha;5;6SZ6IB8OhWWsz49quOilHk;Me Gusta;2018-12-02
3onyYH4No2rAdchHOy9KXY;Two of Us;Pat Clifton;10;3ZQ83swv42uTmkwF3wKa1B;Equinox;2018-03-30
4LwU4Vp6od3Sb08CsP99GC;The Next Episode;Dr. Dre;70;7q2B4M5EiBkqrlsNW8lB7N;2001;1999-11-16
62N2JSA0jHmSH7Va9t7hIf;Habits (Stay High) - Hippie Sabotage Remix;Tove Lo;65;47C7w4o1resDhr7jvYEpxE;Queen Of The Clouds;2014-01-01
7t2SQT5dDOqRkLBJF2KHLR;Rising Up - Rockefeller Remix;Bart B More;38;0gAlAEkQFaiAfEz6rRL7C5;Rising Up (Rockefeller Remix);2019-06-14
5FbQLB4JlxE1MMubQBdpfi;Si Tú;Justin Quiles;55;0sKlMLJqSlwCKN5FMTD2xm;Si Tú;2018-11-08
2cOpRVjsE4qZLZbFOB47VJ;L.A. Boyz;Victorious Cast;54;2QSiC5LBtodAE8M5Fk02ja;Victorious 3.0: Even More Music From The Hit TV Show;2012-11-06
4Tvw0lweq9l2JPQKFbpbBQ;Better When You're Gone;David Guetta;76;4ZoXNDicq0MrsGk1pM883o;Better When You're Gone;2019-02-08
2oZ8mwFb167Up0PE8b9Vu0;Medicine;Jake Adkins;27;0k0f4QG4qadenUUdlG18Fp;Medicine;2019-10-25
6BqWhxll86CGGE6WxgdRqG;Golden Skans;Klaxons;64;6NfykVXaIiJG0JkkNI3Ubg;Myths Of The Near Future;2007
7uCaiDV14JCg35hbKtaAAS;Snelle Jongen Dunne Jasje;Henkie T;60;4GSj13WURB3MOZaQiGwn8n;Snelle Jongen Dunne Jasje;2019-08-01
5o7gm4RXsakRzue0iRcAlv;Time to Find Someone;Bildjan;38;62PHYk52qXWlSoEqS3KEsL;Time to Find Someone;2019-04-27
7gY7VZlhbr6dNbRzLKkaPd;Detroit City 2020;Alice Cooper;13;4Ad8Ah2y7Om9YTtw8gKpoR;Breadcrumbs - EP;2019-09-13
5GjisoOfsN8qagrax01T4y;Wanna Be;The Internet;58;27ThgFMUAx3MXLQ297DzWF;Hive Mind;2018-07-20
4IO8X9W69dIQe0EC5ALXhq;Immortal;21 Savage;83;7xgzD7onYd1Pms93ZOtxxX;Immortal;2019-10-31
6N29ryH844QydR2Q3ULSdC;OK (Anxiety Anthem);Mabel;70;50eFRxkS2WByJ1aPVV2c2J;High Expectations;2019-08-02
5Fprsw03ytbj42dRKPXr7T;Lit Bass - Radio Mix;Flip Capella;34;0YnPv2WpqUsv19TsOqjCOd;Lit Bass (The Remixes);2019-12-06
3PFaFVWq5wucLu6s4baj9D;Girl;The Internet;67;69g3CtOVg98TPOwqmI2K7Q;Ego Death;2015-06-26
4R8BJggjosTswLxtkw8V7P;No Me Conoce - Remix;Jhay Cortez;86;1V9QpD8kjA2iHCElhFGvlo;Famouz;2019-05-24
7IOeiuytwp88XSAU6LqAcV;Abusadora;Wisin & Yandel;0;5lYf4T8bPha4fuM33kCFr4;La Historia De El Dúo (Vol.1);2013-01-01
6rWDuBEVXDWrSNS47sONNQ;Twosteps;Jonny Joel;19;5dmleW0dEtqWBQSVxhfIpe;Twosteps;2020-01-11
6lZe9DbvrcHZ3Ot2O9BPRc;Feeling of Falling;Cheat Codes;63;2ikL8krVI0IBH5nNbyqCeO;Feeling of Falling;2018-11-30
2H4PYDafEuMvHqbkErc0vE;Come First;Terror Jr;37;6cf2WQG2oDIuLrI6qZTSFN;Come First;2016-08-12
69NQ59CGoIRVTjdecpHfBQ;Alessandra Ambrosio;Miami Yacine;71;32rGzYI8YjzRKn0UqXVy7z;Alessandra Ambrosio;2019-12-20
5g6Hb3izCstZQOSOdjSn1o;Where the Moon Hides;GARZA;44;5RAx5FYhq7X14UF8lPmxwJ;Where the Moon Hides;2019-11-22
1oEgqFagcGV8LiIkA69FzD;Born To Rage - USA Version;Dada Life;1;2urPHudOVrxkdOrQXLlQjV;Born To Rage;2013-01-01
6ede6Tky0YYKyUKqKuEpQf;Christopher Walking;Pop Smoke;59;3dIV9auv2YbtvyAGaIEBn1;Christopher Walking;2020-01-16
0CSD00WpFz5Q8XlYowNHwK;Something - RetroVision Remix;Funk Machine;25;6Z8ne2UZmd70zB8UP8g2yB;Something (The Remixes);2019-04-12
4fY4pwTfUl15tEwDBTCXBO;Melanin;Sauti Sol;47;6D7akJd58wwzXo4Ee3xh64;Afrikan Sauce;2019-01-31
0fg8CqpjdojMyXLNzM2PaJ;Run Up (feat. PARTYNEXTDOOR & Nicki Minaj);Major Lazer;7;6H74dJOhawVj8dAv7ZBXKd;Run Up (feat. PARTYNEXTDOOR & Nicki Minaj);2017-01-26
62mv8OMTIeYjlL7ofwgvMI;Si Nunca Va a Amanecer;Charles Ans;62;20FVdE2JlNZwcPFlDqrYgC;Smile;2015-01-29
7pOSphiQrRDVnoiXtFbRmH;Echo;Seth Hills;38;0QpsDZ1L1tYpAsKMTVZxKr;Echo;2019-04-11
6w8pFOKn42O418qwcQElZ3;Waves;Dean Lewis;74;61G7KL6rpj167r6H4CzS8C;A Place We Knew;2019-03-22
6iWnIObjnBMlaKgrAZgUA1;Vapormax;Duki;0;6ENmYACAfcGfNAJ3iT04oe;Vapormax;2019-03-19
4phHbFt0h1NRXIgMNM8t0Q;En Su Nota;Don Omar;1;2ah0xzOU2sqN46Lc665g0Z;King Of Kings;2006-01-01
