song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
1zpu1PZ8ecmcX525Z3X8cl;90s/00s Hip Hop & RnB;0Ar0Ng9DlAWZtSPBvOQgOa;R&B;hip pop
1p5jbuZMzTZUXOlmI8VRIl;Jazz Vibes;37i9dQZF1DX0SM0LYsmbMT;rap;hip hop
4SF1747p541umnykBp352Q;Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban;3krpccUV68nBGAQbvHEZDC;r&b;new jack swing
5t4JQLYbQAuVPhaqG0pHDl;Neo Soul / Modern Jazz / Smooth Hiphop;07SNJ4MwYba9wwmzrbjmYi;r&b;neo soul
0QGt9U3Uww9smgUnWANhCj;Chicano Rap;3o3xRXWMtBMezk0E3wmtGI;LATIN;latin hip hop
3eekarcy7kvN4yt5ZFzltW;New Hip Hop‏‏​​   ‍;5WNUX6jisX0NRlVDTm6RDd;R&B;urban contemporary
2ZOnKSry3gTMljZ6e0sTE5;Waves Pop and EDM;64k01l4j6QtnZ8jMaI84AA;Edm;pop edm
6WsrPT9yw9gZyZn5ok3E0K;Trap Argentino - Trap Argentina;6ltss0ThreZ3uIMn5mr4Tm;rap;trap
3wdfLVUhmX64lIyWIIEW8s;Trap Americana;7tkgK1tm9hYkWp7EFyOcAr;rap;trap
7boPPE857KEqCIHNwFkDop;ElectroPop 2020;4frhr6RQM2fMOm2mpvOVo6;pop;electropop
2ACys0pX0SjmpQmQWzp7wt;◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance;0Hr2h94pKN8QAGVAgD6BsD;rap;southern hip hop
5xSGWKadCR6lZu68cVkrLI;🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥;4GSiiL8tcMgvoV7K1IADb8;edm;electro house
2hNwoBCLppnljA7HVvwZns;latin hip hop;3nH8aytdqNeRbcRCg3dw9q;latin;latin hip hop
3onyYH4No2rAdchHOy9KXY;Groovy // Funky // Neo-Soul;0JmBB9HfrzDiZoPVRdv8ns;R&B;neo soul
4LwU4Vp6od3Sb08CsP99GC;GTA San Andreas Radio Los Santos;6m0BqpJfSP2m5xCOFjDRHw;rap;gangster rap
62N2JSA0jHmSH7Va9t7hIf;A Loose Definition of Indie Poptimism;4ZO0wp9G8FA3X6oYNBzda6;pop;indie poptimism
7t2SQT5dDOqRkLBJF2KHLR;Club Mix 2020 🍹;7sq6nuruoMyDhEWkX2oYOg;edm;electro house
5FbQLB4JlxE1MMubQBdpfi;Los Cangri;2hTs6GuPwhmg4ApNqxWXLE;Latin;latin hip hop
2cOpRVjsE4qZLZbFOB47VJ;The Sound of Post-Teen Pop;10FCW9lj0NdeoYI5VVvVtY;pop;post-teen pop
4Tvw0lweq9l2JPQKFbpbBQ;Cardio;37i9dQZF1DWSJHnPb1f0X3;Pop;dance pop
2oZ8mwFb167Up0PE8b9Vu0;Hard Rock Workout;3YouF0u7waJnolytf9JCXf;rock;hard rock
6BqWhxll86CGGE6WxgdRqG;permanent wave;3uFyGoayrP71xS6T6Y8Bh2;rock;permanent wave
7uCaiDV14JCg35hbKtaAAS;🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\;1d0fonZHpN4LYHTKbmNRbm;Latin;latin hip hop
