song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
58MeeOMk6PMQxXWY9YCNPD;Saxophone in Hip Hop - R&B Lounge - Jazz Rap;2ujrP2rPxu8ao7wNeG1ZOY;r&b;neo soul
47FyQCd3TYLrZ9TU6MPaWK;Classic Hard Rock;1gAeQGQ7hr2q7IYmaejDW6;rock;hard rock
5yAcox3tS3c78EMvZ8Gi1u;Tropical House 🏝 2020 Hits;2SRbIs0eBQwHeTP7kErjwo;Latin;tropical
0DiDStADDVh3SvAsoJAFMk;2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥;4JkkvMpVl4lSioqQjeAL0q;latin;latin pop
7gHs73wELdeycvS48JfIos;EDM TROPICAL;3pS63EDS40FVGYL41zAcU4;latin;tropical
2Vig1N0eNlrkY2XyYJdH6H;Electro House Top Tracks;1G0q0NK7g3C0XerNqq7GbL;Edm;electro house
7mSzGfqRC1GI8fTpRkhnwz;Female Vocal EDM;5QaPRbVgbEcCc9jC1UxgD1;EDM;progressive electro house
4mpAm83XX1iS63l8wmkEC6;The Sound of Permanent Wave;4EYSGTuqe9cVfSVpX4gtGv;rock;permanent wave
2UM5jlU2iLXDEAtzIfa1m0;Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House);73uj4YmsC7SJ6SbUMTvf07;Edm;progressive electro house
6I9QoKC7TmaUBWCSfK8334;R&B 80's/90's/00's;2Ey63yNQeC9Yto7JwX9BGJ;R&B;new jack swing
0CrcWtJQB7bQE6S1yEbxnP;Latest Latin American Hits 2020;51LvliKED7oZNJR8XCiPip;latin;latin hip hop
0ZSmRnXnP5fdANtVlCok1g;L' ALBUM ROCK;0jilq2XZP9F2fwzp2k6iXK;Rock;album rock
32sBVB5HmrwJ6e9g0S2BRL;Saxophone in Hip Hop - R&B Lounge - Jazz Rap;2ujrP2rPxu8ao7wNeG1ZOY;R&B;neo soul
67cIB8595L7mYG1DWCqWNG;Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits;0y8MUle9Lf8VDNjPsskzJB;rock;hard rock
4Pzzu5xpOc3e41d2M4MWxi;Neo-Soul Essentials;0DIwi1dMI59NItQtiNcevy;r&b;neo soul
47zREtxQZ3cHHIZwUQnuuN;Happy EDM;3d2JFEbvcx7p2CHkBaQeMZ;edm;pop edm
0N0q5D8KmH13mmODXJsJqS;Classic Rock Drive;37i9dQZF1DXdOEFt9ZX0dh;rock;classic rock
5VQpJ2AY2iMzrRZKgcvNjh;Trap 2020 🔥;37DFLy7lqF3qiR99Ss2ZGR;Rap;trap
4SRqDmPxYX0pUb5B5ut2Ri;Ultimate Throwbacks Collection;1dsaMvnC1hXPCNGC4aVtjj;r&b;new jack swing
30R2SoOAsKJmaHzA7CGZdA;Punto Tropical;37i9dQZF1DWZ1FUX6sM67g;latin;tropical
59QmL8ygKtVfMHmPx3GaBX;Dance Room;37i9dQZF1DX2ENAPP1Tyed;pop;dance pop
6WvaM9yVAKXKxuD6EdHPIu;Neo Soul;2YPP7fiYu5pIcp2yyHvw4A;r&b;neo soul
5WDnXar6uBNtkubzeCLxP5;Latin Hip Hop/Freestyle;2MYEUjX0YAI9dxrBDzoCK7;Latin;latin hip hop
1hfoihnGAryxcax3xUfhKv;Today's Hits (Clean);7ENISpOJhocpMJVcGb0qcT;r&b;hip pop
2Oehrcv4Kov0SuIgWyQY9e;Electropop - Pop;5TiiHps0hNCyQ6ijVkNZQs;Pop;electropop
3CzB4Vtjldto22GYhSi8G7;Pop Punk | Post-Hardcore;1YgWQAs1s77NzieIH4ARKn;pop;post-teen pop
0wMs7DPFOnToNAoecvAFQc;Urbano: Latino Vibes;0VsVywryrqLhHmsVFVcOAg;latin;latin hip hop
6mzaCRuLTRiz1caGOum3zT;Urban Contemporary;4Pbs84EQbuAblxlp6Chz0d;r&b;urban contemporary
0PCCk7RBQUE7RsoUq66nuW;Trap Mojito;37i9dQZF1DX1OIMC8iDi74;Rap;trap
5mGfNohrEXnZOXRiA6wnXS;Christian Dance Party;37i9dQZF1DWUUPO0Sbx2CM;Pop;dance pop
6vFtGakq3y0mYVyACQGeJ7;Tropical House 2020;2oivDYqm1dQK4KbwVJTaf6;Latin;tropical
1Ka5HDqeiKARfY79ATb7pA;HIP-HOP: Latin Rap ['89-present];5fWgI0IJ1el5NB1sZ0Egsx;latin;latin hip hop
6gBFPUFcJLzWGx4lenP6h2;Hip Hop Controller;37i9dQZF1DWT5MrZnPU1zD;rap;hip hop
23sOzJDUM8pWioTt1K4mX1;Hard Rock Workout;5nOO372uzpOM5rB2bRWfkp;rock;hard rock
3KkXRkHbMCARz0aVfEt68P;indie poptimism🕺🏻;6MQeEHHDs6HQkN5Dlj3oKo;pop;indie poptimism
57Xc3ZPLp3TPMxzUCOSmSc;This Is: Javiera Mena;37i9dQZF1DWSOvcBNdfJ87;pop;electropop
0NTMtAO2BV4tnGvw9EgBVq;Feeling Accomplished;37i9dQZF1DWTDafB3skWPN;r&b;hip pop
0q6LuUqGLUiCPP1cbdwFs3;indie poptimism;1E5VdGGWkpDQ682gdvJAZH;Pop;indie poptimism
7lehsJ3H2C57ZWIhY1YPe3;Great Pops;5SO7xYih5w8X5FEpKvU7Rt;latin;latin pop
5PffvGLh1Wubwf8p4TuPRF;Selected House;2JPzPB9jnvJLAYtmCbvZy8;edm;progressive electro house
3u4LCfOL7cux9Kt9YgDVXh;Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid;29jj7pQlDqnWclbHQk21Rq;edm;progressive electro house
5WSsTyBvMEFG3ac6JKb9gY;Classic Rock Legends;3NcxM1LJJdua8AcRxtijNY;rock;classic rock
3siZ8Gr2G9zelmm1NZOmP3;New Hard Rock;64BvJcehegyvhqQtV82Ddz;rock;hard rock
5izvA4JF3EStlWOPwljKHT;Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop;3QEYvCsVXZj8KuzE0bDmcI;EDM;electro house
5y6pj7OeBFF0CVgZKhRbOG;Post teen pop;7jQHOrErpLMStcUUSavQWR;POP;post-teen pop
6DbLVUlvJckJcVnxNW2xak;Neo-Soul Essentials;0DIwi1dMI59NItQtiNcevy;r&b;neo soul
4k20Ie47EcWtS4wMBn8w8S;Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas;5HmZtuuIDMtIy21kylqhx6;edm;pop edm
7ykaUgkdQWJLsMuOymTV2A;I didn’t know perm stood for permanent (wave);3e6gYPyrTbaB8BWgSHCt5j;rock;permanent wave
2aSFLiDPreOVP6KHiWk4lF;Rock Classics;37i9dQZF1DWXRqgorJj26U;ROCK;classic rock
5deDWZeDHWfYk9xaq9ynh4;Electrónica, Progressive House, Electro House y más 🎧;0o5gKmuET7F3lQnpFxvPO8;Edm;progressive electro house
70eDxAyAraNTiD6lx2ZEnH;Today's Hits 2000-Present;6a66cg3HcsjYkisYyQcov6;latin;latin hip hop
6QPKYGnAW9QozVz2dSWqRg;Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s;4QAzO1Z92yqqD6Mf3mOANu;pop;dance pop
2vX5WL7s6UdeQyweZEx7PP;Rock Classics;37i9dQZF1DWXRqgorJj26U;rock;classic rock
37zdqI4r1gswIzczSBkRon;Baila Reggaeton;37i9dQZF1DWY7IeIP1cdjF;Latin;reggaeton
7sO5G9EABYOXQKNPNiE9NR;Great Pops;5SO7xYih5w8X5FEpKvU7Rt;latin;latin pop
6IiQkccLYo0RppB9Lv0qiH;Selected House;2JPzPB9jnvJLAYtmCbvZy8;Edm;progressive electro house
71pEiUWwfDFiRO6RmFpnBf;Latin Hip Hop & Rap Playlist 2019;6hIDPF658AhRbxr8HN7OeA;latin;latin hip hop
4WAOeFAymBTuAHQjR095Xy;Southern Rock/Classic Rock;0QUlq0LMDVXSBtbyYLTyZh;rock;classic rock
2qDptLjqWLqRDD4MHgbDhp;Neo Soul Music;78RRvktrPMSqAoCI21mNOe;r&b;neo soul
3IHZc2GclRu5nJpTqty7MY;🔥💵 Hip Hop, Rap, Heavy 808's - New School;3jPkaExIWXQWklcmmF5180;rap;southern hip hop
4yJiXq86uM56uIfIZgE440;Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs;3xMQTDLOIGvj3lWH5e5x6F;r&b;hip pop
2CEgGE6aESpnmtfiZwYlbV;post teen pop;2ltt5ouiEO301o2jbxn30d;pop;post-teen pop
67jtXlxQs82ATZhfdywYJa;Tropical House;37i9dQZF1DX0AMssoUKCz7;latin;tropical
4lKuzrdZrJuCAedbIslF3A;Global X;37i9dQZF1DWUxHPh2rEiHr;latin;latin pop
42xu25prqjPvUt26Hq15Qk;Tropical Morning;0vbtbmyihyvl2MVYrdKdGw;latin;tropical
6xhEQmrVvtpEdw5mfySgJw;70s Pop & Rock Hits and Deep Tracks;1uKFRCQYci8kVgMy3xzTVH;Rock;album rock
71gU4Kd5eQXcg5npdYheJE;Southern Rock/Classic Rock;0QUlq0LMDVXSBtbyYLTyZh;rock;classic rock
6gdVS26GmfBQP0k4mfxBSs;Hard Rock;37i9dQZF1DX1X7WV84927n;Rock;hard rock
2xuke1OBFKsOJbsionFKUk;Latin Pop Classics;37i9dQZF1DX6ThddIjWuGT;latin;latin pop
1bxqWrJMi1qn5JvMjNtPpn;Southern Soul BBQ Mix;3nTS97zUqxJBQeiXNRs963;rap;southern hip hop
0lX98rC2JdfRwV9l27cac2;Big Room House | Festival Bangers;5Bx5niVgi3qGQQw06C0RKq;edm;big room
15HUMkMOJm48NL1GQURjM7;New Jack Swing;3ykXidKLz1eYPvuGoFlD1e;r&b;new jack swing
5WvAo7DNuPRmk4APhdPzi8;Hip pop;1Sc7bobknESH7SXQcnmoX5;R&B;hip pop
2YXEabNsLoihw7kBtiQpSa;Hip Pop 2019;3tmx4p5RGlOV1AapXOt1Ze;r&b;hip pop
70czmnAcu0CqMzqvkUHOIm;Jeff Seid Electro House;2Tisn6NZbeofpc57Oc6MGo;Edm;electro house
3PYdxIDuBIuJSDGwfptFx4;urban contemporary;4WiB26kw0INKwbzfb5M6Tv;r&b;urban contemporary
7bPu9dgSyx0lTFm4iecxI2;New Jack Swing;3ykXidKLz1eYPvuGoFlD1e;r&b;new jack swing
4awnQTwynhz0j6Rk2ZwM6A;The Sound of Urban Contemporary;07zF8MjQPsiYUXiAIGZ5TA;R&B;urban contemporary
564Z6w6IbtUnIO4QLg4y3P;Classic Rock Greatest Hits;6TeyryiZ2UEf3CbLXyztFA;rock;classic rock
23mnIH4CZemgZgkyb0W1cC;Neo Soul Music;78RRvktrPMSqAoCI21mNOe;r&b;neo soul
7vFoFDWqTX0mHzLfrF1Cfy;Dance Pop Tunes;4SdfG4cPG3skmTiQLozZGh;pop;dance pop
6jtctBYvybxCAmlg7nT6CS;The Queen - La Discografia Completa;3E88dLx4fgFYY70gdGzdnB;rock;album rock
1s3DmLaz2fIukAwMwUWTQb;Electro Vibes;0wHHL0TLztL3muzXLCDTQP;Edm;electro house
0Ryp6HXZv4fdC7wfLJTdS7;NEO FUNK AND SOUL;2WbTrS5D0V2TW6DiDkJBru;R&B;neo soul
3f5lA8nnc4YYF1qf78WpHw;El Ritmo;37i9dQZF1DWVOLXBOylBUZ;latin;reggaeton
2N5Tom7kOk3RUfhKrsPLOg;Trap Mojito;37i9dQZF1DX1OIMC8iDi74;Rap;trap
