track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date
2Ec33AVlkTTq8BHFgBTdQs;Futsal Shuffle 2020;Lil Uzi Vert;91;4uTOUYhLrGRKkfxfPKTkuy;Futsal Shuffle 2020;2019-12-12
4lzxJ4jCuFDXXGkE1LmpKR;Verte Ir;DJ Luian;83;76XsfdI0kGODDdhHAJKZi3;Verte Ir;2019-03-28
2LA5mHwF4FphL80jo47Npp;Living Legend;Cole.45;35;0tsj9jCEDXbcPqo0CNs5ns;Living Legend;2019-11-14
7Iz2uEnGQasIwj0HnTqdTj;Раскидать нули;Bym;0;0ruxgY3W5vClcv6fx4ouot;C6-Р;2017-05-31
0COqiPhxzoWICwFCS4eZcp;Bring Me To Life;Evanescence;78;02w1xMzzdF2OJxTeh1basm;Fallen;2003-01-01
0ix3RUQ76mECOKP6LDPy66;First Things First;Stormzy;57;5fkFWJ9LZizXE4yPenNGuy;Gang Signs & Prayer;2017-02-24
599SYydq8MbWRSa0gYJtVK;En el aire (feat. Abel Pintos);Vanesa Martín;58;2McQoPHfRjo0Ol6E3thbEM;Todas las mujeres que habitan en mí;2018-11-16
5ol5vmBHvjrdEXfky3gsQk;I Believe In You (You Believe In Me);Johnnie Taylor;38;3x5GGfpGdo20wuA3FpmZLC;Taylored In Silk (Remastered);1973
7g7M96UGiA7OR79H86gV4m;U and Dat (feat. T. Pain & Kandi Girl);E-40;61;3VqKqWHOHYfZqttJ0WwQHl;My Ghetto Report Card;2006-03-14
4RMkS2RKc0dVR4pj7m2LvY;Ya Estuvo;Dyablo;13;0ALVLVeZsYS78TBSrAUB96;Mr. Knightowl presents La Batalla Mr. Shadow vs. Dyablo;2005
52Qu0no0NBho3zyRmjlsHn;Another Sad Love Song;Khalid;71;6kf46HbnYCZzP6rjvQHYzg;American Teen;2017-04-27
4y4KG66qCAN2TTevOAEjHy;She (Featuring Frank Ocean);Tyler, The Creator;64;40ucxnGO51wcTGNI6xge6z;Goblin (Deluxe Edition);2011-05-10
3Ye4lLxSc4Sbnqc8mCxAqS;Get Your Grind On (feat. Big Pun, Fat Joe & Freeway);The Notorious B.I.G.;41;2M6rjUsC2T3KJ8Ku2uTTQG;Duets: The Final Chapter;2005-12-09
5jbG38paHIeVJc57uXUNYt;Laura no està;Nek;58;6qJk69Jpg0tBCIAjICYD5B;Lo mejor de Nek: El ano cero( america latina);2004
6mz1fBdKATx6qP4oP1I65G;Pony;Ginuwine;72;4he7R24eqd1EbF9kegiAK8;R&B: From Doo-Wop To Hip-Hop;1999-10-08
2beHQY7DvKp9q4vwilKKRS;Change (with Kehlani);Arin Ray;59;580D5yVakExsIvkwZqbXqK;Change (with Kehlani);2019-08-16
2SLZ2rX5773RS16mcqBxG7;Peaches and Cream;112;66;6QlbqTqKJt1UnuH3PLz9mb;Part III;2001
6WsrPT9yw9gZyZn5ok3E0K;OUKE;CA7RIEL;9;7oGLHaQlzAqGhzMiW6Hofj;OUKE;2019-03-22
2adBJEXBiScnmdgqZe5OMM;Nobody To Love;Out Of Sound;45;0QPwsgwfES0hA7y07JEqnO;Nobody To Love;2018-09-28
