track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date
2XRF2r3fUoqMZxGfY9XvbL;The Girl and the Robot - Spencer & Hill Remix;Röyksopp;16;3j9uZWz5cXmabLTJxkgkp1;The Girl And The Robot;2009-06-12
4xCW2ITZ9DTDa8iUv3aGuq;tęczowy music box;chillwagon;59;11iverwm2rBRSS4daJzKri;tęczowy music box;2019-11-15
5Mms2ZT9lU6NpOM2dDNhey;Lass rauchen;Haftbefehl;39;2Sn6VvGj9iJXeOscejbIWu;Kanackis;2012-02-10
4RaN7556EogBfF80klMEX2;Stay (Don't Go Away) [feat. Raye] - Mark Knight Remix;David Guetta;58;5DInvPwtc0gzZuZjpu1BHc;Stay (Don't Go Away) [feat. Raye] [Mark Knight Remix];2019-07-11
44nqAv5AJsgNuMoBkgtl1a;Better Times;Psylla;10;4ZWO5DabDVqJyXvL5yK0vC;Better Times;2020-01-14
6sHsXIJoEN5JpdkGMQDJxt;The Boy Is Mine;Brandy;66;1Co6e9ag1gRKcWdG7xKcCi;Never Say Never;1998-05-29
5Oht1y0p7y0c1QMZfUg5Xa;One Last Time;Kirmont;20;16SEfSlDcGCqEOIQt5qMcd;One Last Time;2019-01-18
7gSeGMqiOrv7ftmxYLFaOA;Moondance;Van Morrison;2;1EGgZgY8BFqFqAc7rq5j8r;Moondance;1970-02-28
7kndgH8ivxIQ8PNDOrtAbW;Contract (feat. 8 Ball, MJG);8Ball;30;0hk2hXNB5d65F400dhcdcV;Crunk Juice;2004-11-16
2f9DXoTIgCp7XroN5jY3qc;Out of Sight;N3WPORT;49;2hJDPIRv0gwSv067RSAKdh;Out of Sight;2019-12-20
1EsSm8qaR9Wtm1OgZXKi2n;Ho;Ludacris;43;2kT80DHqRtHQzDhQ2RCoIV;Back For The First Time;2000-01-01
7GVSFPQOFTvj9x96Vnq8Yu;Muppa - Reece Low Remix;Contiez;13;3SAQWrRr4VYpi8lkJqHrqP;Rock It EP;2012-05-15
0udJrKQOgJz6TwZXuhi7IM;This Must Be the Place (Naive Melody) [by Talking Heads];Kishi Bashi;55;7JE9DRRB2m7IG1lvlztQ8q;"7"" Singles";2013-04-02
2He7ZIvNyBo188a6hvS0zT;Ben;Tessa;66;77c46Hk6NjX0EqUBwaFY5v;Ben;2019-10-11
6LRRTTt97J9LnK1D3YcNGB;I Know You Know;Esperanza Spalding;3;4JY0pT22MDOxKnIlTCr75G;Esperanza;2008-01-01
1p1bI4uv0hxFmzfF57no5F;Sun Is Dark;Noize Generation;0;0gw3a4kThbLUcoyMfForTy;Sun Is Dark;2018-10-12
6AooRgSRDzbCYL4NZ4RCjU;Chal Bombay;DIVINE;67;0XDtCjokUgSrL527Ftk0xE;Kohinoor;2019-10-09
6YUTL4dYpB9xZO5qExPf05;Summer;Calvin Harris;79;48zisMeiXniWLzOQghbPqS;Motion;2014-10-31
0AyAhgf2sihNnGt1ymLhg2;My Death;Scott Walker;24;7e5g6Abbfe8APJn0KSpZb0;Scott;1967
1wJUs2lr1drNrxMnJ0xAhE;Copas de Vino - Remix;Fullbeta;43;1ZqEmvoajAVYCPWwLY72u3;Copas de Vino (Remix);2019-11-29
25xMfbsrHq7gZFtiGenVm9;Illuminate;AINT;47;3760l58qXnk6n5p7dcSSIa;Illuminate;2019-07-26
06oxeUYunH85rZkj0KXMDO;Sektion (feat. Branco & Gilli);Benny Jamz;59;6OX2oqpRCCVoWlsHZl7rFW;Sektion (feat. Branco & Gilli);2019-12-30
5zJAnQ1NFfks3SRbIRLVSM;All The Places (I Will Kiss You);Aaron Hall;34;5gczV8sqqI8spxMvJ5GrIA;Inside Of You;1998-01-01
4fypvLcaDU7pdHJ5xlRFPV;grass;MF Eistee;53;5WqyQlELzmUw552q2k4gNO;grass;2019-12-20
0jvNc73pMCkyHTchaQu6NV;Surviva (feat. Yogi B & Mali);Anirudh Ravichander;44;6zXvWxQ8vSbI44dQdPp4P0;Vivegam (Original Motion Picture Soundtrack);2017-08-07
5T5faJAod1bFzvZuVPHm5V;Saturday - Radio Edit;Luke DB;6;6kjxflqetgZZ59lESBvgZx;Saturday (Radio Edit);2020-01-17
68poZGRClFTzLdeRz9X0M2;Panini;Lil Nas X;13;3ubteGlws5KJiIDSn45zz8;Panini;2019-06-20
6Fvhy9aaBvsLBzC7vDEhIr;All That She Wants;Campsite Dream;50;0qq08x58qBEUp5IinYYJm3;All That She Wants;2020-01-10
4ESPuOrSsRcBISzcMlzmY5;Sad (feat. Afrojack);Chico Rose;75;3iyLP2ce8hthgd4ygzLRJD;Sad (feat. Afrojack);2019-08-30
4hyZR3YZVYH2jJewwke9ja;Super Human;Tobi;43;0v2LqWh4kY7MwNpme76mJE;Super Human;2019-11-13
1EPtKqJUVJki9jVyIr2ZpU;Mensagem Só de Ida (feat. Maiara & Maraisa) - Ao Vivo;Yasmin Santos;67;3KExXM20zawlXgvvfxo3Bk;Yasmin Santos Ao Vivo em São Paulo - EP 4;2019-11-08
54MSbtjeIe8nFGZLfc7rlD;What - Radio Edit;Ferdinand Weber;2;0N7BdBlCMGOYYLumwT5kDR;What;2015-06-01
4mLyGdlONvb10DrN65wKFi;5o Clock;Jonny Joel;9;2LlaOh0UMccJhcdYqtxmPY;Deep Down;2019-07-12
1pOMEMYb6xf6m3A9xGeFAq;Heartless;Miles Away;45;3UFsluHw3EPBdJ5ckGZWMo;Heartless;2019-10-31
4n7jnSxVLd8QioibtTDBDq;On My Way;Alan Walker;83;1bcvtuHyO79DNAOOhHEkEm;On My Way;2019-03-21
