track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date
5ZULALImTm80tzUbYQYM9d;Dance Monkey;Tones and I;92;2pJXQvY0YeDvVJ9gMU9G7j;The Kids Are Coming;2019-08-29
1ohrqIMhros7Gi7mX80WB6;Dos Palgas;Jowell & Randy;46;63vg9JvOEbbKJo1cVIGj5A;Casa De Leones;2007-06-19
3OM1HwAQZsgF53AGGbnRSG;Follow Me (feat. NBLM) - Redondo & Gil Glaze Remix;Bolier;15;6a79luTmEtKMC9O4Ng9cKT;Follow Me (feat. NBLM);2019-03-15
5IxHVYf5BRnwcAUtgI4Hvy;Fantasy;Laureano;34;59Lnh9eXaE9yy1k0s1PIPM;Fantasy;2019-11-08
76bqpXdcQBtnQw6ByKQjvO;Withu;Blvk;56;5icYWhcxxDq3QOSOYl9skr;Beat Batch #3;2017-09-16
4cHC4V9ayBDGtQULBJTWcY;My House - Vacuii Radio Edit;Bronx Cheer;25;1ldRFkKbMDLQjgCf76ke87;My House;2019-11-29
0IBgCsG8dRnUtveiIaoFHF;In My Bed - So So Def Mix;Dru Hill;56;6EnEIHhrTtnWKKlWsHicTU;Hits;2005-10-11
3EnzqTwdFWe68x0OTxR9T5;You Are My Revival - Remix;Long Hollow Wave;25;63XOMUjCOnSWVpzA4YMJSj;You Are My Revival (Remix);2018-03-23
2CG9mGkKC6IQE5lEjDioEi;Just Kickin' It;Xscape;51;6JtogZdgh6aCgfMjCi40FN;Hummin' Comin' At 'Cha;1993-10-12
6xY6sFMkT7JY8RjkCSfvUj;Плановая;9 Gramm;0;1VYaOed9qjzhKoJGWKTM3j;Настоящий рэп;2010-11-25
24nK8tW7Pt3Inh2utttuoG;HIP;Mamamoo;81;7CucpzwxAZ6kHmctI9eo4X;reality in BLACK;2019-11-14
7eVZbb7YlUopOeuiyRcJ7Z;Heartbeat (feat. Collin McLoughlin);Vicetone;1;6BVBm72Q7gLZUEm1fyoBB7;Monstercat 012 - Aftermath;2013-03-11
2FllN4dJIdS4BvqJkTrLmZ;Jewelry Remover;Justnormal;60;6WYGCBXPv8hTNbVetRpNKH;Burgundy Blues;2019-06-21
4GssB27iJeqmfGxS94Tfij;Popular Monster;Falling In Reverse;75;4gxFqhVYU4wp1XDH1KiIo4;Popular Monster;2019-11-20
6gjJnkvucgBtEyGkKQVBd0;SO AM I;WHYLO;30;49b0PyJsa4hXzYSGy9i2dc;SO AM I;2018-06-22
0Ryd8975WihbObpp5cPW1t;boyfriend (with Social House);Ariana Grande;84;3zVB99XMdbP9HTVNg0GJwV;boyfriend;2019-08-02
3NncP0ajz9lqYAZcQD7Bpo;Duele;Reik;8;33nh5PW5ABzuy0JmKxREh8;Duele;2019-03-20
1NrKLroOjLcSXtlq8twPrc;Te He Querido, Te He Llorado;Ivy Queen;49;50m6CwGzwKsAcVPz9SCMrp;e5;2006-11-14
4m63ZA9od3vICn0AOEG5qo;Sheep (Alan Walker Relift);LAY;60;573ArsbGpyQHQqry8tii2G;Sheep (Alan Walker Relift);2018-08-31
0ZMd3vx4pIcQyKAMWWvE8i;De Donde Vengo;West Gold;47;3WIrwWGCUK2vbGRVE1LbET;De Donde Vengo;2019-11-21
3nuSxBQUTn7nidezkdcBf4;Sizedrum;Leyze;43;3ud7MR6RnLOms34crGFRkl;Amnesie;2020-01-10
454ZIylnCq09ONjQE4EJ6a;Turn It Down (with Rebecca & Fiona) - Radio Edit;Kaskade;13;0xiigD6kCGMSv9CcSpJFUr;I Love You, Man (Bonus Track Version);2011
36HzhD2hKH5bLYCFUiriO0;My Nemesis;Five Finger Death Punch;55;5cCjmw6pGLHHKZ6zuOhg1Y;Got Your Six (Deluxe);2015-09-04
21Inw73u4UXeKZpdjYNvZz;Crazy Stupid Bitch;Annika Grace;29;1wORvCfucWa7suNeeGSCNq;Crazy Stupid Bitch;2019-09-20
5Q9syxX74CVGr7QVD0OjTU;Só Você;DONATTO;57;3YEj5RWK9A7mBr7tAMrw5X;Só Você;2019-12-27
0hur9YKoUq3uwte8K30zlC;With Or Without You - Kage Remix;Maddix;32;0USfhDEFaev3COvvp5CIAj;With Or Without You (Kage Remix);2019-12-13
43XDaKoXkyETHM6FrJbfHg;Assassina;Malharo;34;1ZxN48BbDzxaOYVpohuzI2;Assassina;2019-11-29
1vYP1P0mj1KlRrlpnm7LgA;Smell the Roses;Roger Waters;28;4c9iOhPB1YxyDTVcJdj5di;Smell the Roses;2017-04-21
4ai7fpzyfaGBlMX5kZGmYu;Berlin;Kota the Friend;56;3idITLQy0iL9yOz86eLtLM;Berlin;2019-12-17
58U52B6rDjT30RIquT51dE;Love That We Need;Silience;46;2zGvqQVpjRZRF7H08V5en5;Love That We Need;2016-12-15
2ORxCzIYVvQYzAUv3iLFfx;The Juice;The Game;35;0Fn0R9r4naqKNDjCTEg5e7;1992;2016-10-14
1NdII08SJOCkWIYKZ8wn39;How You Want It (feat. Jae Mazor);Fayn;0;15yRj75Zdgn53oYJuRAQHz;Heart of a Wolf;2019-03-15
5Fx2UrcQobzM1h2ihdhsmm;New Rules - Alison Wonderland Remix;Dua Lipa;53;51pv0ZowpwnstNG77uLoEV;New Rules (Alison Wonderland Remix);2017-08-25
3OAZLnU0Ss6TRHtFZ2B6UF;Dream Girl;Nice & Wild;12;0NgIpjV1jJS0ARP9qwo0ko;Nice & Wild;2010-07-12
2YdyY8Wi7FmVcJ9oZqSBzf;Retrograde;HUDSUN;30;10X5rFMlkKcxlbOoyGekvB;Retrograde;2019-11-01
