song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
5ZULALImTm80tzUbYQYM9d;2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥;4JkkvMpVl4lSioqQjeAL0q;r&b;hip pop
1ohrqIMhros7Gi7mX80WB6;Reggaeton De Ayer;37i9dQZF1DWWU6Rfto8Ppm;LATIN;reggaeton
3OM1HwAQZsgF53AGGbnRSG;Pop Dance Hits;7eERKCkgNKCCx5GYdeMIZf;Pop;dance pop
5IxHVYf5BRnwcAUtgI4Hvy;Pop / Dance;6mXh8CUBMBsBUu88a4eAQV;Pop;dance pop
76bqpXdcQBtnQw6ByKQjvO;Lofi Hip-Hop;37i9dQZF1DX36Xw4IJIVKA;rap;hip hop
4cHC4V9ayBDGtQULBJTWcY;Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop;3QEYvCsVXZj8KuzE0bDmcI;Edm;electro house
0IBgCsG8dRnUtveiIaoFHF;New Jack Swing -late 80's & early 90's Hip Hop and R&B;30z5uGyqurJn0NtkZ9e8BT;r&b;new jack swing
3EnzqTwdFWe68x0OTxR9T5;Christian Dance Party;37i9dQZF1DWUUPO0Sbx2CM;pop;dance pop
2CG9mGkKC6IQE5lEjDioEi;New Jack Swing - 90s R&B fused w Hip Hop;79xd4wnVuKZK4rJMsL2wPa;r&b;new jack swing
6xY6sFMkT7JY8RjkCSfvUj;RUSSIAN Gangster Rap;0Jw0HckkxCfIrOvpN081eV;Rap;gangster rap
24nK8tW7Pt3Inh2utttuoG;K-Party Dance Mix;37i9dQZF1DX4RDXswvP6Mj;pop;dance pop
7eVZbb7YlUopOeuiyRcJ7Z;♥ EDM LOVE 2020;6jI1gFr6ANFtT8MmTvA2Ux;edm;progressive electro house
2FllN4dJIdS4BvqJkTrLmZ;Lo-Fi Beats;37i9dQZF1DWWQRwui0ExPn;rap;hip hop
4GssB27iJeqmfGxS94Tfij;Rock Hard;37i9dQZF1DWWJOmJ7nRx0C;rock;hard rock
6gjJnkvucgBtEyGkKQVBd0;Pop Dance Hits;7eERKCkgNKCCx5GYdeMIZf;pop;dance pop
0Ryd8975WihbObpp5cPW1t;post teen pop;3kvwJXPULhSUalL6ykJbn5;Pop;post-teen pop
3NncP0ajz9lqYAZcQD7Bpo;Latin Pop 2019;5wONX0lVyQE5XTxqjTUiUd;latin;latin pop
1NrKLroOjLcSXtlq8twPrc;Reggaeton Classics;37i9dQZF1DX8SfyqmSFDwe;latin;reggaeton
4m63ZA9od3vICn0AOEG5qo;EDM Trap;7CEEEMKV41x0RlFCXWdvKF;edm;pop edm
0ZMd3vx4pIcQyKAMWWvE8i;Arena Hip-Hop;37i9dQZF1DWVFZbCNivv6B;Rap;hip hop
3nuSxBQUTn7nidezkdcBf4;Jazz Vibes;37i9dQZF1DX0SM0LYsmbMT;rap;hip hop
454ZIylnCq09ONjQE4EJ6a;♥ EDM LOVE 2020;6jI1gFr6ANFtT8MmTvA2Ux;edm;progressive electro house
36HzhD2hKH5bLYCFUiriO0;Workout Hard Rock;4TG1lzMD9HFvZ9E1Bk6Gnu;rock;hard rock
21Inw73u4UXeKZpdjYNvZz;a taste of the mainstream;4gbXqmZDUFHqlaYjf4uVyS;pop;post-teen pop
5Q9syxX74CVGr7QVD0OjTU;Brisa Pop;37i9dQZF1DX2vsux22VuNL;r&b;hip pop
0hur9YKoUq3uwte8K30zlC;Brand New EDM;2dNitDEHM9FpUGEHWc7zyW;edm;progressive electro house
43XDaKoXkyETHM6FrJbfHg;Trap Funk;37i9dQZF1DWTGaQ84g8alz;rap;trap
1vYP1P0mj1KlRrlpnm7LgA;Classic Rock Legends;3NcxM1LJJdua8AcRxtijNY;Rock;classic rock
4ai7fpzyfaGBlMX5kZGmYu;Alternative Hip Hop;37i9dQZF1DWTggY0yqBxES;rap;hip hop
58U52B6rDjT30RIquT51dE;Tropical House;37i9dQZF1DX0AMssoUKCz7;latin;tropical
2ORxCzIYVvQYzAUv3iLFfx;Contemporary Hip Hop;68y3WoFJMMKDHUIpqCnoM3;Rap;southern hip hop
1NdII08SJOCkWIYKZ8wn39;Someone You Loved Lewis Capaldi (Pop Music Mix);6IErGHjBfhey8URq0mFnPi;pop;post-teen pop
5Fx2UrcQobzM1h2ihdhsmm;Trap Nation 🔊;5aPwKjwNHr6dnCejLcPTVx;rap;trap
3OAZLnU0Ss6TRHtFZ2B6UF;80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds);1oReEujyWpQv2OX68BVPPA;Latin;latin hip hop
