song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
1b7W82wt7cFgOQQ5XVKKoN;keg party jukebox;4PjiT7SWnUsTTTvKOuR76f;rock;permanent wave
67j0ZucyzdfMGWLe2kh6Ze;The New (Jack Swing) Testament;4mciQwEuqaUMwIWKcDMFW0;r&b;new jack swing
5VA4Ispp52EA1sOqzMz3Av;Urban Contemporary;4Pbs84EQbuAblxlp6Chz0d;R&B;urban contemporary
3yrSvpt2l1xhsV9Em88Pul;Southern Soul BBQ Mix;3nTS97zUqxJBQeiXNRs963;rap;southern hip hop
0Zj9X09LIkNOUNX0I4Tet9;Hard Rock Classics 1967-1991 (Party Edition);1NIX36ZFWEtgXSbSNghoue;ROCK;hard rock
6tf0bXVfaNy60dE3Yn4Q8o;Paraíso Tropical;2v41efarffe6iY8qpMK5Gj;Latin;tropical
7noT3FgeH9FbCDLNJODXFP;Music&Other Drugs;5jROYSZSL7cO0jGAqkPx7C;pop;indie poptimism
1bL6fctRT13NffF2JHU5zQ;keg party jukebox;4PjiT7SWnUsTTTvKOuR76f;rock;permanent wave
0T3MQGkFdP9FxUJ4bRO3VH;Jazz Vibes;37i9dQZF1DX0SM0LYsmbMT;rap;hip hop
4eNR2akrNSKuDAJSJ8qLor;L' ALBUM ROCK;0jilq2XZP9F2fwzp2k6iXK;rock;album rock
3mRBSk7h2Vr0D0yott8VhC;< DARK TRAP >;19WuHd4MxWLzE1fpMmw4S4;Rap;gangster rap
6nwAubYnLGl7F7cDuOoVLp;90s Hiphop / Gangsta Rap;5yGuoOwRQF3o8NVRRlvCj7;rap;gangster rap
0hOAqVCzjzNpZgZZmt30HE;post teen pop;45AKTTGQEfYgAyidW5hucn;Pop;post-teen pop
3ttzGcgmxvD8iGyb3NEZVr;keg party jukebox;4PjiT7SWnUsTTTvKOuR76f;Rock;permanent wave
1iIsl8Z9WG4V5DarICRCja;Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban;3krpccUV68nBGAQbvHEZDC;r&b;new jack swing
7BEA0aIXF1nTvOK9zVcVkm;Lush Lofi;37i9dQZF1DXc8kgYqQLMfH;rap;hip hop
5mGVGSGpyrR3FsFnYQTWyh;🤩🤪Post Teen Pop🤪🤩;6IT8LGpwLw3Pt2XnVUBN7j;pop;post-teen pop
3mayeyaPg5DQGBa78LJM59;The Cranberries Best Of;4E3K9oQgvLcKEz0wgBBXxD;rock;album rock
1KfrcxnOLyDhd3p4hGrhVe;Urbano: Latino Vibes;0VsVywryrqLhHmsVFVcOAg;latin;latin hip hop
0prNGof3XqfTvNDxHonvdK;2015 songs;6UJw1egIcZVfrBmcKs5uHH;edm;pop edm
5M9kio8FEFiNKyTDGqksy2;Pop Punk | Post-Hardcore;1YgWQAs1s77NzieIH4ARKn;pop;post-teen pop
1wjzFQodRWrPcQ0AnYnvQ9;EDM Pop;2d3oOPO0csDU40JyiGwFaF;EDM;pop edm
0xOfha7ZVVZ0QTsGfo2LHx;Russian Gangster Rap;0u0qLLE8MZc679RZWCk1TT;Rap;gangster rap
6XaR5tiIlnHcAmX1ERxUDE;Hard Rock;37i9dQZF1DX1X7WV84927n;rock;hard rock
4oW2r1KLUckzXrofvgh95E;Southern Soul BBQ Mix;3nTS97zUqxJBQeiXNRs963;RAP;southern hip hop
6ZA3Q8Dj5BrnmOsT300DCh;Urban/Trap - Contemporary RAP;5CK0fshHcik1vWyeCc0zat;R&B;urban contemporary
0Ac7MrpcCf0Qj1r8fPHxqi;Urban contemporary;1ZlL3IQS8eB0s0RMxz02yD;r&b;urban contemporary
72h0DNOOO4HLaZHOW6cW7t;Supernatural Classic Rock;6oghIlByD49KFGNmNU8GSH;rock;classic rock
08ke8Wp0DbDbYydgCLQf1h;Epic Bass Drops;49EXQVXh5k1t8SOhmUeyU7;Edm;big room
7y5TBbPugOXsBZK0ZxNxDN;Trap Funk;37i9dQZF1DWTGaQ84g8alz;Rap;trap
5KhHe6yaiaZWlqzFV8Bf0C;Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...);2nRWtTI9a2LWjJ9Wy3JZs5;pop;electropop
40rXWke6SnXiGkSmaT8ZUr;LATIN POP 2020 🔥 Pop latino actual;2kKzN3kRYDzBctlaWs7CP2;Latin;latin pop
7d8GetOsjbxYnlo6Y9e5Kw;The Sound of Permanent Wave;4EYSGTuqe9cVfSVpX4gtGv;Rock;permanent wave
2ouURa1AIXp3AvkS52Jry5;Permanent Wave;2ExyzXAbukW7I8bDqdGvPB;Rock;permanent wave
5zMhnddQonZvMO5kSMPCBw;Mexican Gangsta Rap;28Ke4pXWqF2A5b2GfQ1pQt;rap;gangster rap
