song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
2oIc3yUshnfNpy4NjJFAWO;Pop Dance Hits;7eERKCkgNKCCx5GYdeMIZf;pop;dance pop
5I1K6LJMvIdV5kpHS8tMkr;Tropical House;37i9dQZF1DX0AMssoUKCz7;Latin;tropical
2FqoR7diymD1Eh7cVb3DMg;Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖;2kY6lVc5EcVfI5WNKmPQQG;Latin;latin pop
1wb7Mqon4o1ViLjaLV9f8U;PROJECT: Contemporary;6HaCi9bqaiuSZEDfCEmwyo;R&B;urban contemporary
43iSGniJjPMHkICSnkJJyk;Los Cangri;2hTs6GuPwhmg4ApNqxWXLE;latin;latin hip hop
63BokRfXSQhEU6Qi2dSJpZ;Dirty South Rap Classics by DJ HOTSAUCE;0tLHH1C4HkWEUCXXSSjbOe;Rap;southern hip hop
3qeJ84Y6PRS9LtliOuT94Z;Dance Room;37i9dQZF1DX2ENAPP1Tyed;Pop;dance pop
5v6ZfHOBglPvDu12EJlC6h;Gospel Neo Soul;2wP2UAYC4Nqb6oUXkMJlAz;r&b;neo soul
0OwLUCSkDeiTHKhsXRtyCT;Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock;1VnvyBDqoV5TCZAnXYferL;rock;permanent wave
2vNlq7qG3FPFBmuAc7kRng;INDIE POP! TUNES;0HD4Pc1PK8fsyKQq9e2U2v;LATIN;latin pop
72xvRETEsd5hS1RfduciRi;A Loose Definition of Indie Poptimism;4ZO0wp9G8FA3X6oYNBzda6;Pop;indie poptimism
2R1Q4cxCUuOK7SJzxblk5k;NEO-soul;3q3M4VCymcMoxJ3Tl7mRqN;R&B;neo soul
21SBUUtRtPK2x2OLmZCKTP;Hip Te Hop;37i9dQZF1DWTqYqGLu7kTX;rap;hip hop
2ks3RwyEr6tYG4S3bfqMjY;The Pulse of Indie Poptimism;5qFXOOxrQVyS4UCq3UilZN;pop;indie poptimism
1eetzMDPNpYSZOreBw7SSk;Neo-Soul / Soulful R&B;4F3xAxHxeBwXhK6k6GPnrW;r&b;neo soul
17UUYZ290omPaJY4wKeyHh;Perreo City;37i9dQZF1DWUlCmB8llCTB;Latin;reggaeton
1aWpVsNjEiqpFvV3KhJiWu;Rock Hard;37i9dQZF1DWWJOmJ7nRx0C;rock;hard rock
0PCRR19Pf4iiuvSrPxtQ0x;Dance Pop;0B2HdP15IucgE0vk3sluJR;pop;dance pop
4YaU1EjXIkdRdkOI4cCZys;Pop Remix;37i9dQZF1DXcZDD7cfEKhW;pop;dance pop
01EIjqyCHyJkiyU22Zfdfd;Hard Rock Workout;3YouF0u7waJnolytf9JCXf;rock;hard rock
7sdaqbtuuemeeZrlvSUnbY;Hip Te Hop;37i9dQZF1DWTqYqGLu7kTX;rap;hip hop
3BViBwNtaG9ObwJCaBKaWN;Electropop;2Z5cPJ6Z4EVZAfF08amjvL;Pop;electropop
13LxArRBitvjpAeQ4ZnBXR;Urban contemporary;1ZlL3IQS8eB0s0RMxz02yD;r&b;urban contemporary
297rZsBEjFw9d0Gl3iBLnd;Ultimate Indie Presents... Best Indie Tracks of the 2010s;37i9dQZF1DWTHM4kX49UKs;pop;dance pop
33W6nFqHIhVCfGLiafK3kr;Hard Rock;37i9dQZF1DX1X7WV84927n;rock;hard rock
5GuLKwgYs2odLi5LwK6oKA;Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock;1VnvyBDqoV5TCZAnXYferL;rock;permanent wave
0OpfRbSog1yotyMpFVX6K9;Epic Bass Drops | Best House Mixes;4IS7o1utOzhimFEFnj9gmu;EDM;progressive electro house
2C1VKdeB8PemX6xJuiVMTF;Epic Bass Drops;49EXQVXh5k1t8SOhmUeyU7;edm;big room
1ec7hegul444eQIQKT0Pl6;Tropical Rising;37i9dQZF1DX07X8UDWKEwP;latin;tropical
4zOZQdgs7nSjMkqB7keSM5;Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖;2kY6lVc5EcVfI5WNKmPQQG;Latin;latin pop
4JqxdEkR2KWTBz7WB4fj3W;Dirty South Rap Classics by DJ HOTSAUCE;0tLHH1C4HkWEUCXXSSjbOe;Rap;southern hip hop
7lta1NBNyp50gaTqHT6U4S;Caifanes La Historia;3kysJw7lvVwSoOaL0KyW94;Rock;album rock
3bXptsvAsA4gLaaRKMHsr0;Electrónica, Progressive House, Electro House y más 🎧;0o5gKmuET7F3lQnpFxvPO8;Edm;progressive electro house
6WEBIVqiEsevfgJefTyuQQ;Permanent Wave CHDB;2foj4ZYVHRGqSd1aMqNPBj;ROCK;permanent wave
6Hx7kdHB9kGdxnw2EwSx2V;The Sound of Indie Poptimism;7nHgmv7uyIA1KHj6qTttjH;Pop;indie poptimism
4O6WRfwTUx0UdVuWMC4jeR;Tropical Morning;0vbtbmyihyvl2MVYrdKdGw;latin;tropical
3ZCTVFBt2Brf31RLEnCkWJ;Music&Other Drugs;5jROYSZSL7cO0jGAqkPx7C;Pop;indie poptimism
3qlLSRfudjIMj9GyBcv1lV;Pop EDM;5EgzhnSirHRvu1AqlFLllv;Edm;pop edm
08Ovag8PDrT7VC2ZkZLYmz;Lo-Fi Beats;37i9dQZF1DWWQRwui0ExPn;rap;hip hop
3QfD4bxxkopZL7XZ8RaezH;EDM TROPICAL;3pS63EDS40FVGYL41zAcU4;latin;tropical
5pfz1tSbgYZ1HuKvu7kA7J;Ultimate Throwbacks Collection;1dsaMvnC1hXPCNGC4aVtjj;R&B;new jack swing
3uaVLkgDqlYy153yFBUVtl;The Queen - La Discografia Completa;3E88dLx4fgFYY70gdGzdnB;ROCK;album rock
0iZzWrpdwwFrynCW0bmyVe;Paraiso Tropical;37i9dQZF1DWYey22ryYM8U;latin;tropical
3nPirjzmTUAvvtD1IUOuM1;Latin Village 2019;3JcJCsvBnRsA6oc7eUYDSB;latin;latin hip hop
6U6gLFgQVsZKybsknbxtdZ;Pop / Dance;6mXh8CUBMBsBUu88a4eAQV;Pop;dance pop
7Kutf53V4k0CvU4nKu5oK6;90's Hip Hop Ultimate Collection;4IG024zoaGMurhTFBkMAv9;rap;southern hip hop
7nnpU2iHbi2k23GNPJMKUM;The Edge of Indie Poptimism;5vIdb67lQcdFwoVkE4UMep;pop;indie poptimism
3yij35M7Qbe8JpzvNiPXp2;POPTIMISM;6lWMi4lPiiPwDqn8ZpeyAY;pop;indie poptimism
7iL6o9tox1zgHpKUfh9vuC;HIP&HOP;5DyJsJZOpMJh34WvUrQzMV;Rap;southern hip hop
2nMjfJtl5Tj5F9vzuHhqOl;Japanese Funk/Soul/NEO/Jazz/Acid;4zNayWuATXCAA9gaXvnFnq;r&b;neo soul
2ADU49RKktDsdPj0vKqJ6j;1987-1997 OLD SKOOL JAMZ;0WicovBbxeB0nvQC6IfuaT;r&b;new jack swing
4fsyPCAb55yWiyJVbDJLr5;urban contemporary;7en9i0JMyJlRFX4r4XrXXx;r&b;urban contemporary
6MhfzzGpcBfSOSGveobKzS;DK rap;37i9dQZF1DXdhDukKQ88Cc;Rap;hip hop
70YvYr2hGlS01bKRIho1HM;Rock Classics;37i9dQZF1DWXRqgorJj26U;rock;classic rock
0GnSNtOfVCCQ5Wx9rzlWYV;Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House);73uj4YmsC7SJ6SbUMTvf07;Edm;progressive electro house
7onDf2suCU2YfIvhZse6r4;Contemporary Hip Hop;68y3WoFJMMKDHUIpqCnoM3;rap;southern hip hop
7KWNTuVSFUziohGRhS3cZL;Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.;3a9y4eeCJRmG9p4YKfqYIx;r&b;new jack swing
0IkKz2J93C94Ei4BvDop7P;Dr. Q's Prescription Playlist💊;6jAPdgY9XmxC9cgkXAVmVv;pop;post-teen pop
0F7rEdewJ6cSLylOZZpDu7;Hip-Hop Drive;37i9dQZF1DWUFmyho2wkQU;Rap;hip hop
3T5QSIgoaPIh07SwixRDp7;LATIN POP 2020 🔥 Pop latino actual;2kKzN3kRYDzBctlaWs7CP2;latin;latin pop
2ztyTz3H928W2bVb9qXBlB;The Sound of Southern Hip Hop;18jT9NMRZifv6cMtK2jWD4;rap;southern hip hop
3jo3NCp02lsym2Pm4l8hld;Neo-Jazz Soul RnB & Afro;48AzM7l4M02DBYd2N3IFLP;R&B;neo soul
40Rm4Sb8MRNDX9TP5t16ig;Trending EDM by Nik Cooper;4N1ipiKR3xla8UXtE12XBm;Edm;progressive electro house
3H0ur5M43dIYkwjwlGc88i;Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop;3QEYvCsVXZj8KuzE0bDmcI;edm;electro house
7aiClxsDWFRQ0Kzk5KI5ku;Most Popular 2020 TOP 50;1fqkbjEACMlekdddm5aobE;r&b;urban contemporary
6qd8ZujxMAQXQeVuQBFHTZ;Classic Rock;5BygwTQ3OrbiwVsQhXFHMz;rock;classic rock
50Y5DKzkMsTws48NvpuN5s;Christian Dance Party;37i9dQZF1DWUUPO0Sbx2CM;pop;dance pop
3Of5Vvox7DstYj6oET5b2h;Dirty South Rap Classics by DJ HOTSAUCE;0tLHH1C4HkWEUCXXSSjbOe;Rap;southern hip hop
66pK7thQ0yw1xlqw8AQSlw;Trap Rewind;37i9dQZF1DX0JcH25923HT;rap;trap
3G7ginVlwmsKqX8upymtWt;Christmas Soul;6FZYc2BvF7tColxO8PBShV;r&b;neo soul
4lKXjLzAV0Nxwln8MxHVtQ;Hip pop;1Sc7bobknESH7SXQcnmoX5;R&B;hip pop
56hZJqMpRwxzRMNQGhdBzH;Club Mix 2020 🍹;7sq6nuruoMyDhEWkX2oYOg;edm;electro house
5yfwJb6E2vlnWqxicBY2yj;Neo-Soul Essentials;0DIwi1dMI59NItQtiNcevy;R&B;neo soul
4OgmLJAMPDrT3Tc52iaw7Q;EDM - pop remixes;0cvVad4XizGbOS0vlwZYS5;edm;pop edm
6CWiDYxP6pZg2WwYuYg4Ol;Oldschool Gangsta Rap 👑;0t9TeyXE2mWe70JT3YwSoH;rap;gangster rap
3LewMbGqmR4IYtifSNxbGz;Hands Up‏‏​​   ‍;1lSdljPk8zcAdXVMUduDia;Edm;progressive electro house
364spZLB5bhNlnPrzvUB41;Trap Americana;7tkgK1tm9hYkWp7EFyOcAr;rap;trap
636vdFAufIda3oSxnafrDI;BALLARE - رقص;1CMvQ4Yr5DlYvYzI0Vc2UE;pop;post-teen pop
0sirCV8os5AwHHaMa3IDyX;Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop;53CmFroG6MWR5reOOXJX6B;pop;electropop
7bWTJ9aXMNGoQ3rCQEjEWu;Music&Other Drugs;5jROYSZSL7cO0jGAqkPx7C;POP;indie poptimism
2uZVfvOK7MTjBTRICYmpso;Most Popular 2020 TOP 50;1fqkbjEACMlekdddm5aobE;r&b;urban contemporary
