track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date
2oIc3yUshnfNpy4NjJFAWO;Anastasy;TheLavish;21;25Gi0Cqs9E26ztzNevJpQU;Anastasy;2019-09-13
5I1K6LJMvIdV5kpHS8tMkr;Grow Up;Bolier;54;44SAlrDrWV7DvwUbfMisPC;Grow Up;2018-06-01
2FqoR7diymD1Eh7cVb3DMg;Algo Me Gusta De Ti;Wisin & Yandel;69;6tOFRRXAis3nniv1wG6Nae;Líderes;2012-01-01
1wb7Mqon4o1ViLjaLV9f8U;Loaded Gun;6LACK;60;3fc97ZWLIMc1xawhxbKrh2;East Atlanta Love Letter;2018-09-14
43iSGniJjPMHkICSnkJJyk;Te Dijeron;Plan B;0;7BlgDa6NigoPNQEDAqozKB;La Fórmula;2012-08-20
63BokRfXSQhEU6Qi2dSJpZ;Mind Playing Tricks on Me;Geto Boys;65;2MJEvcUvsLPjsvVgqn8xa4;We Can't Be Stopped;1991-07-02
3qeJ84Y6PRS9LtliOuT94Z;My Friend;Yves V;54;4pW42SzwGvQ2VjFOnNXXX3;My Friend;2019-05-31
5v6ZfHOBglPvDu12EJlC6h;Speak Change;Kiyamma;2;6QN1qePAnVagyTihqUMom6;Consummation;2009-12-12
0OwLUCSkDeiTHKhsXRtyCT;Nothing Breaks Like a Heart;Frank Carter & The Rattlesnakes;45;4B46lbwnQggpMZnKOMKJuv;Nothing Breaks Like a Heart;2019-11-15
2vNlq7qG3FPFBmuAc7kRng;90 BPM;Luke Helmond;42;4ZEDt98selc95AxW2nRl9R;90 BPM;2019-12-13
72xvRETEsd5hS1RfduciRi;Let Me Hold You (Turn Me On);Cheat Codes;9;1YmOcP4teu4SChIjeq5xVD;Let Me Hold You (Turn Me On);2016-04-13
2R1Q4cxCUuOK7SJzxblk5k;Under;Sampha;46;2gUSWVHCOerKhJHZRwhVtN;Process;2017-02-03
21SBUUtRtPK2x2OLmZCKTP;Affair;Baani Sandhu;52;4ubZpOzmJp9haVbf9F97hy;Affair;2019-03-25
2ks3RwyEr6tYG4S3bfqMjY;Swing (feat. Allday);Sofi Tukker;9;2Oc9TM1D0ud8AlNmHJE2Df;Swing (feat. Allday);2020-01-10
1eetzMDPNpYSZOreBw7SSk;Soul Sista;Bilal;51;6n09PKuOUkvyOmX9U3uO77;1st Born Second;2001-01-01
17UUYZ290omPaJY4wKeyHh;Me Dijeron;Ozuna;66;0SukGZiXMtmsZoxstkBtNR;Aura;2018-08-24
1aWpVsNjEiqpFvV3KhJiWu;Infinite;Silverstein;59;4A0h5fDeSf8P1egJGllKz4;Infinite;2020-01-08
0PCRR19Pf4iiuvSrPxtQ0x;Sunshine;David Guetta;54;4bTjdxhRRUiWfwj200f9Kl;Nothing but the Beat (Ultimate Edition);2012-12-07
4YaU1EjXIkdRdkOI4cCZys;Signs - Eden Prince Remix;Starley;56;249wM0bMES3O4nFuwARq9i;Signs (Eden Prince Remix);2018-11-30
01EIjqyCHyJkiyU22Zfdfd;Suicide Betsy;Rear Naked Choke;0;63lWQzu11gEmiuXVWvYEag;Rear Naked Choke;2017-09-29
7sdaqbtuuemeeZrlvSUnbY;BootCut;Prem Dhillon;51;2WyA1WUynqxnB9cGfJjdnp;BootCut;2019-09-21
3BViBwNtaG9ObwJCaBKaWN;Clockwise;Alexander Lewis;39;17My8qJrxLwS53OR6VmU5Y;OMNI.;2018-06-01
13LxArRBitvjpAeQ4ZnBXR;Hay Amores;Shakira;36;4xgKn7vBQgiF1g6NjDEgor;Love in the Time Of Cholera EP;2008-01-15
297rZsBEjFw9d0Gl3iBLnd;Goodie Bag;Still Woozy;45;31u58iuxrUOJeKJj4SKqOl;Goodie Bag;2017-11-05
33W6nFqHIhVCfGLiafK3kr;Mondays;Onlap;40;36efY5UeThYzvKmS4wRJTL;Mondays;2020-01-10
5GuLKwgYs2odLi5LwK6oKA;Swim For Your Life;The Pale White;56;1E1sUPUBu1m8sT1ocIyD1F;Swim For Your Life;2019-10-11
0OpfRbSog1yotyMpFVX6K9;Wait For You (feat. Maia Wright);Mike Williams;29;4HunP7pgDRLme9IjnyTWPf;Wait For You (feat. Maia Wright) [VIP Mix];2019-05-24
2C1VKdeB8PemX6xJuiVMTF;Pray to God - R3hab Remix;Calvin Harris;33;7too5LWJ8e4APmpZ0c1Ogj;Pray to God (Remixes);2015-05-26
1ec7hegul444eQIQKT0Pl6;Buscando - A Mi Tierra;Adrenalina Latina;17;4kN4OwGbzXkbEeg27SQ1I2;Buscando (A Mi Tierra);2019-12-27
4zOZQdgs7nSjMkqB7keSM5;Ojos Chinos;El Gran Combo De Puerto Rico;55;3pYgBhT551TztQNYbXqB26;20th Anniversary;1982
4JqxdEkR2KWTBz7WB4fj3W;Pocket Full of Stones;UGK;21;33NDfcTx9E0aMZbcDDBPq7;Too Hard To Swallow;1992-11-10
7lta1NBNyp50gaTqHT6U4S;Quisiera Ser Alcohol;Caifanes;50;2mPZNQNgW1zrkIPyL9XJcf;El Nervio Del Volcan;1994
3bXptsvAsA4gLaaRKMHsr0;In My Mind (Axwell Radio Edit);Ivan Gough & Feenixpawl feat. Georgi Kay;48;7xFnyYYOFuljBw8e6NsBIV;In My Mind;2012-04-27
6WEBIVqiEsevfgJefTyuQQ;Too Shy;Kajagoogoo;57;52koatNHePHRWEmmkP0z2Z;White Feathers;1983
6Hx7kdHB9kGdxnw2EwSx2V;Million Bucks;Smallpools;61;1k6yLyqohaHQBBg13jkrtK;Million Bucks;2017-06-09
4O6WRfwTUx0UdVuWMC4jeR;Do This Together;Kav Verhouzer;44;6sAc0Xlx3DeJSBqXOdtdQ6;Do This Together;2015-08-04
3ZCTVFBt2Brf31RLEnCkWJ;everything i wanted;Billie Eilish;97;4i3rAwPw7Ln2YrKDusaWyT;everything i wanted;2019-11-13
3qlLSRfudjIMj9GyBcv1lV;Forever (feat. Elohim);Ekali;50;7toy7pb6WIQAOWCMcwGBOQ;Crystal Eyes;2018-09-28
08Ovag8PDrT7VC2ZkZLYmz;al pasito/timeless;n o r m a l;57;4SmYuNnhuDaBZFzH0AOyai;al pasito timeless;2019-06-25
3QfD4bxxkopZL7XZ8RaezH;Hookah & Sheridan s;Tommy Boysen;73;4GujZLJk2JyydUHjs1oarg;Hookah & Sheridan s;2017-10-05
