song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
16QlvcrfQPyRLfbxcXu0VG;EDM 2020 House & Dance;25ButZrVb1Zj1MJioMs09D;Edm;electro house
7o2VkCW64Gs5gTvgYNwipm;Christmas Soul;6FZYc2BvF7tColxO8PBShV;R&B;neo soul
2bL2gyO6kBdLkNSkxXNh6x;Today's Hits 2000-Present;6a66cg3HcsjYkisYyQcov6;LATIN;latin hip hop
57onkj1hvlwkekdwo6LlCf;RAP 91;37i9dQZF1DX1ct2TQrAvRf;Rap;hip hop
7scQgTTq4dOhy0mPWXBaF3;REGGAETON VIEJO;31hG19URdBvLEpQWKFYfdD;latin;reggaeton
1FUViuNSldssMIawrOXF2i;EDM/POP;6gHk5RFrnALbDNJdaXKivi;Edm;pop edm
5xYGyDdPqhPPfw5T0SwWJi;Hard Rock Workout;3YouF0u7waJnolytf9JCXf;Rock;hard rock
4zzi2eD2cEPpQ3a307mPPj;Bluegrass Covers;37i9dQZF1DX56crgoe4TG3;r&b;hip pop
5UFXAE1QXIGnmALcrQ4DgZ;Electropop And Play;7p30DzTAgW6OhspSXHTI88;pop;electropop
08LwN4NnSGYzDWcdKtV92V;Afro Psychedelica;37i9dQZF1DWVyizF9BJ61m;rock;classic rock
6crUbvaaSSMuLwgq63Iwdp;RAP Gangsta;1Z1gW89x4MSBjkvVjGg7DQ;RAP;gangster rap
0lvBfVZK0aYxFwLroArgAA;Exitos 2020 - Latin Billboard;0k2IDDkcVyIpIgE6d1woDM;latin;latin pop
17G9G5tBsdzmKmoHIh00sX;LATIN POP 2020 🔥 Pop latino actual;2kKzN3kRYDzBctlaWs7CP2;latin;latin pop
36JI0KHc591i9liHaFqDFG;Reggaeton Rewind;37i9dQZF1DXco4ODkIraMD;latin;reggaeton
3wXhTV5ky83quzaBvYxrJZ;90s R&B - The BET Planet Groove/Midnight Love Mix;7LjRWGUdOmBdPG1W1bga4i;r&b;new jack swing
70SjyVMzhmMeJQD8hOmIBp;Urban Contemporary;4425cRh83Uzor4qCRfM9lb;r&b;urban contemporary
2zFF6jG5hQArbzcXz3KUWk;Post pop teen;222nc9tKxKhfZ2GBrOpwH3;POP;post-teen pop
3OQu3z3okKVmWxSXTTHak5;The Sound of New Jack Swing;0zn8nuASKC0PISqD9mxCSV;R&B;new jack swing
1HXM2hwghFTsbOA54isSP2;Latin/Hip Hop/Dancehall/Soca;2rg9LCyvaMQvnCE2hVndpR;latin;latin hip hop
1bM50INir8voAkVoKuvEUI;2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS;2DjIfVDXGYDgRxw7IJTKVb;edm;pop edm
6wU8XNHA98WAzNiLqiQiru;Pop EDM;5EgzhnSirHRvu1AqlFLllv;Edm;pop edm
6klLvorLoo1sxvZcjJIY8I;New Hip Hop‏‏​​   ‍;5WNUX6jisX0NRlVDTm6RDd;R&B;urban contemporary
4n7jnSxVLd8QioibtTDBDq;EDM Trap;7CEEEMKV41x0RlFCXWdvKF;Edm;pop edm
10fddGyyeUquZZ2uPTjD7P;Permanent Wave;2ExyzXAbukW7I8bDqdGvPB;Rock;permanent wave
0eTX0DeAdYZGCUIpUNNbLw;Groovy // Funky // Neo-Soul;0JmBB9HfrzDiZoPVRdv8ns;R&B;neo soul
1DZ9n7K1LZW8bWBZqGJUfN;Jeff Seid Electro House;2Tisn6NZbeofpc57Oc6MGo;edm;electro house
6jl6WS8xKvtUkPAnC9UsBW;Global X;37i9dQZF1DWUxHPh2rEiHr;Latin;latin pop
7zCrKhN2u32tUQxDuIlemt;Chicano Rap;3o3xRXWMtBMezk0E3wmtGI;latin;latin hip hop
3Pu3IChaAoa5EjgUBv5F6x;The Sound of Album Rock;3yj9YnQGTdnFuKbDyXGDi6;Rock;album rock
2FllN4dJIdS4BvqJkTrLmZ;Lo-Fi Beats;37i9dQZF1DWWQRwui0ExPn;RAP;hip hop
3ZCTVFBt2Brf31RLEnCkWJ;2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥;4JkkvMpVl4lSioqQjeAL0q;latin;latin hip hop
5MT96Zz0ymUJNm8obKZQr0;Trap Luv;37i9dQZF1DWTLxOkM7PwUb;RAP;trap
308BpHy6evPQz9hSPpSLNf;New Hard Rock;64BvJcehegyvhqQtV82Ddz;Rock;hard rock
1TPVFKsYJqlY3eN6wdDWFR;Gospel Neo Soul;2wP2UAYC4Nqb6oUXkMJlAz;r&b;neo soul
22VdIZQfgXJea34mQxlt81;Post-teen pop;2KyjkYsSsC1UR75b0m98vd;pop;post-teen pop
0dspBfwPVsZJWQF1JxFZz8;Lofi Hip-Hop;37i9dQZF1DX36Xw4IJIVKA;rap;hip hop
3NYCaxkggl0Hh8vQptSUvV;The Sound of Permanent Wave;4EYSGTuqe9cVfSVpX4gtGv;Rock;permanent wave
1WcQA7YWCWb2uSlFbNzBr3;REGGAETON VIEJO;31hG19URdBvLEpQWKFYfdD;latin;reggaeton
3r336reBqogLmUgTpXzWpz;Academia Reggaetón;37i9dQZF1DXd8p9XRfIfUn;latin;reggaeton
3L0Dg5V8V4XLugW7PXhKdk;Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers;3YdAwfgQLMS4AN2WjRfRlb;latin;tropical
6Hx9KYTINDIqXuykRkLTbq;BIG-ROOM NEVER DIES !;4QtO2XySphMOJt7pX0yaVi;Edm;big room
5szPcyUvZ5B2P4LnzFz2Au;Lofi Hip-Hop;37i9dQZF1DX36Xw4IJIVKA;rap;hip hop
5RKBwCygT5D8ksFZZz6H7Y;Badass Rock;44bkJI1QGkT2O0GYJSsbkp;Rap;southern hip hop
3dXPYSI6qUKXKahgHbuN30;Pop Hits 2000-2019;6mtYuOxzl58vSGnEDtZ9uB;edm;pop edm
0E3L4BNuUlZyvcZyySTfKr;ELECTRO HOUSE 2020;1N5dPU0Ca9N9AwBbUeyzX5;edm;electro house
19SEn5eUuuixwxFPNtrq7D;ELECTROPOP🐹;44p8nNLe4fGfUeArS3MaIX;pop;electropop
1psCVg04oOY36IqUVyRfhO;Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas;5HmZtuuIDMtIy21kylqhx6;edm;pop edm
4IeUAegXVbETb7FpgNDnSM;Southern Hip Hop;57sYMLFXGD4ZqizzcMD7lz;rap;southern hip hop
3W6WaJa1wRQfbhqotaHtyM;Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...);2nRWtTI9a2LWjJ9Wy3JZs5;pop;electropop
0uwW1Duv6xlk2bNutlc7tu;Zona Trap;37i9dQZF1DWXU2naFUn37x;RAP;trap
6SOBCABlykuNrO04rmXpLs;GANGSTA RAP;3DUkl93JjPdOyX83SJr5ms;rap;gangster rap
084bAsP5BM5GdrkWyLZD9m;Nidza Bleja - English HIP HOP/POP Songs;5XQopnmKZnE6RjR6NIzbPS;R&B;hip pop
1WbJ98Gyys9WCX8jiLr6PZ;Top Urban Underground;4Gc9TFxlqmoe50m9Yy78ei;r&b;urban contemporary
3g1MMelMBxLjtKwcIVFe0N;Pop / Dance;6mXh8CUBMBsBUu88a4eAQV;Pop;dance pop
52IuMfbQa9aqRPz2oYPAI8;Gangsta Rap/90's Hip-Hop;62spXXfUxBed8nbd5xvH2O;rap;gangster rap
3fmBFzP5khfnH8cyU6BAgl;Progressive Rock / Metal - Rock /Metal  Progresivo;7GhTpb4eOp6403Bmgqz3db;Rock;album rock
5bqwpjoSR0rvWWp7QZuXfi;Electro Pop | Electropop;2a5i2ZtEXGKwVGL16J8N0p;pop;electropop
3UaStdVN7y9A6ktTmkFDTk;Trending EDM by Nik Cooper;4N1ipiKR3xla8UXtE12XBm;edm;progressive electro house
7ef4DlsgrMEH11cDZd32M6;Hip pop;1Sc7bobknESH7SXQcnmoX5;r&b;hip pop
2dYV8IuEYrz9DALtl3To8E;Southern Soul BBQ Mix;3nTS97zUqxJBQeiXNRs963;rap;southern hip hop
0rcuDEcrzF4Zo6ZbUEhaIn;Neo Soul Music;78RRvktrPMSqAoCI21mNOe;r&b;neo soul
3JXLO03HcIKzIB1xuDSDrR;90's Southern Hip Hop;2NMW1nwQYSVlXd26uLenX6;Rap;southern hip hop
0WSjVLITbxV6kVXndziQDm;Big Room Beast;3PNyCpkY7NAXyhopBpj7vc;Edm;big room
10qPhu2ekexZziM2uztYL4;Electrónica, Progressive House, Electro House y más 🎧;0o5gKmuET7F3lQnpFxvPO8;Edm;progressive electro house
4oDcVoJb3xYz5RDyBzkRJY;90's Gangster Rap;1g3APxk2mLVNU2TuHCPli0;rap;gangster rap
4au7FRcgZzChASRYu279xH;VidaLoca - Latin / Raggaeton / Hip Hop ©;7EPbNmUW9nkRplDLSN9te4;latin;latin hip hop
1b9yFGTYblk3jNF2g7fyBh;Dose Trap;37i9dQZF1DWWlW7KLhEhCZ;Rap;trap
7wh14WfsQ5zbURhm33hXYL;TUNES DANCE AND POP;3arpkhoRWXEYbdCpVAIrRR;Pop;dance pop
2JfnRptu8DCHHaykkjUhwD;Dose Trap;37i9dQZF1DWWlW7KLhEhCZ;rap;trap
1Dc58SLkx9befq6ajSUCrW;Bounce United;08QTrfsYYouffgnPjmllAQ;edm;big room
2e3fohSwZ9nU6Q2tks0fFz;Paraiso Tropical;37i9dQZF1DWYey22ryYM8U;latin;tropical
3OUApyz3jDB3syGUNGqB1d;The Sound of New Jack Swing;0zn8nuASKC0PISqD9mxCSV;R&B;new jack swing
3qfoXvz6lLGKE8Ry0All1K;The Edge of Indie Poptimism;5vIdb67lQcdFwoVkE4UMep;pop;indie poptimism
1HGpnAIot58B4mNtfn0arH;Selected House;2JPzPB9jnvJLAYtmCbvZy8;edm;progressive electro house
5l93giGtSBNAJUVj8hPygt;Zona Trap;37i9dQZF1DWXU2naFUn37x;Rap;trap
1kuZSCuFZh718pUEMhgfSs;Ultimate Throwbacks Collection;1dsaMvnC1hXPCNGC4aVtjj;R&B;new jack swing
4dSS4hwl81hvbfMsIogJGZ;Dance Pop Tunes;4SdfG4cPG3skmTiQLozZGh;pop;dance pop
4akqDi0F86Avv9yhujAk9P;Blues Rock;56dbowk1V5ycS5jW7DSvi5;rock;classic rock
6IH24UGxxo7MM2IKhF3gsx;Latin Pop antiguo;4BmnnqWEQAamNoVjtjrQJP;latin;latin pop
35mMXfym6C9VOTUVrcKKZp;Dancefloor Beats;6mMk6QCzEgT3QGaCV1R4S5;edm;big room
5uDvSztILYXh5GF7Ku5gag;Vibra Tropical;37i9dQZF1DX3fXJqxGjuEP;LATIN;tropical
7EgBkZlqWRwvjmyc115LLR;90s R&B - The BET Planet Groove/Midnight Love Mix;7LjRWGUdOmBdPG1W1bga4i;R&B;new jack swing
3OZwlgcFBKdSQNIA5xSHsd;Dirty South Rap Classics by DJ HOTSAUCE;0tLHH1C4HkWEUCXXSSjbOe;rap;southern hip hop
7xSXEGgKFPLI5wpwdSaXOu;HARD ROCK CAFE;55ybnG2z8rpTIerRfnCsw6;Rock;hard rock
1ndyl3wJCFs872XZ3ztPk6;Mansión Reggaetón;37i9dQZF1DWZjqjZMudx9T;Latin;reggaeton
3orspzb27SCSXJvtfg52I6;Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop;3QEYvCsVXZj8KuzE0bDmcI;EDM;electro house
0s4iOHoggUmyJVT8xkF91t;Tropical Rising;37i9dQZF1DX07X8UDWKEwP;latin;tropical
04o1cc3SZKXhAGFugDUHMx;EDM - pop remixes;0cvVad4XizGbOS0vlwZYS5;edm;pop edm
5DWaEpFT3vqOrr3fTaOhA6;Indie Poptimism;21nxmipQe5xtXoHHPaYfnY;pop;indie poptimism
1mzGywacjpeik00PVLBPpF;EDM - pop remixes;0cvVad4XizGbOS0vlwZYS5;edm;pop edm
7s4eOa9D4Qt7o3iRChaVIu;Progressive Rock / Metal - Rock /Metal  Progresivo;7GhTpb4eOp6403Bmgqz3db;Rock;album rock
