song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
4ElX0PX2miGsMVsDJS2qqb;Unplugged Hits 📣;5NTm3injIRkUMROsZr3C2O;latin;latin pop
15MJ5NThPjj6xhPcts8MiY;Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits;0y8MUle9Lf8VDNjPsskzJB;rock;hard rock
5Jp0avXwxgYt75sjxQJxWw;Urban Contemporary;4425cRh83Uzor4qCRfM9lb;R&B;urban contemporary
0ReSY5XOCFXFRooRS7hPxk;Christian Dance Party;37i9dQZF1DWUUPO0Sbx2CM;Pop;dance pop
67YkHJvLYOR1mKdpQSTsUr;ElectroPop 2020;4frhr6RQM2fMOm2mpvOVo6;pop;electropop
79cuOz3SPQTuFrp8WgftAu;Today's Hits (Clean);7ENISpOJhocpMJVcGb0qcT;R&B;hip pop
7FHswZNIRuGrq58FLFvZsU;🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\;1d0fonZHpN4LYHTKbmNRbm;latin;latin hip hop
7sQKy5vlPQllr0k9IjYJv3;Baila Reggaeton;37i9dQZF1DWY7IeIP1cdjF;latin;reggaeton
1gFMfqyVSXHMgvRloH2gDL;GTA San Andreas Radio Los Santos;6m0BqpJfSP2m5xCOFjDRHw;Rap;gangster rap
1vjG2EShnUdbca0y1yb3xK;GTA V - Radio Mirror Park;31R7Gd07KsDafqJEeL4Hqr;pop;electropop
7GLL5dU80NstXjcKlDMJmr;Indie/Jazz Poptimism;6OaTudLqBEuTyUMPxRNpZc;POP;indie poptimism
00GfGwzlSB8DoA0cDP2Eit;New Jack Swing;3ykXidKLz1eYPvuGoFlD1e;r&b;new jack swing
0hpaWop2LUln6yJ7b0eOza;urban contemporary;4WiB26kw0INKwbzfb5M6Tv;R&B;urban contemporary
027h5P3kCyktHv9dpHUBBS;keg party jukebox;4PjiT7SWnUsTTTvKOuR76f;Rock;permanent wave
74uDOPHx4mvX6v4qSXiXnH;Latin Pop antiguo;4BmnnqWEQAamNoVjtjrQJP;Latin;latin pop
5u7YjfqsRbUser2DXX8LN2;Groovy // Funky // Neo-Soul;0JmBB9HfrzDiZoPVRdv8ns;r&b;neo soul
5xLfQuX5YAfog2JgPz0dpA;permanent wave;7rPsfDTqiZYIT4PVzQ4c0c;Rock;permanent wave
5C9SuiBZ0K8FYzypCT07JY;Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban;3krpccUV68nBGAQbvHEZDC;R&B;new jack swing
0bmB3nzQuHBfI6nM4SETVu;Happy EDM;3d2JFEbvcx7p2CHkBaQeMZ;Edm;pop edm
6rXxAohZzTDsP5KT3IDFIU;El Ritmo;37i9dQZF1DWVOLXBOylBUZ;latin;reggaeton
7mBJbhptDV7z8KhPvsAoIN;Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid;29jj7pQlDqnWclbHQk21Rq;edm;progressive electro house
18rkFZIlEVdXIpOulP72cZ;2019 in Indie Poptimism;16RNbqnNCCLlBJti7JU5nc;POP;indie poptimism
34IWciPnoNci5KlmSBjQiv;Classic Hard Rock;1gAeQGQ7hr2q7IYmaejDW6;rock;hard rock
6rVDypmrk2ub86XUF402uU;CSR 103:9 (GTA: SA);4sr2xEhXQR5VuZ0LZX8TQ8;R&B;new jack swing
4y1LsJpmMti1PfRQV9AWWe;The Sound of Permanent Wave;4EYSGTuqe9cVfSVpX4gtGv;rock;permanent wave
3FygJnwLJbaU5xe4E87h8e;Minitruckin Playlist;0VVH2Nzj6kBVGK3WIUQMAw;Rap;southern hip hop
1bWcjMOceu7dFyBGBo3jJ9;Caifanes La Historia;3kysJw7lvVwSoOaL0KyW94;rock;album rock
