song_id;playlist_name;playlist_id;playlist_genre;playlist_subgenre
5SaXgo5XteGjNWOUGKzwfA;Gangster Rap Workout;0ZRwrJ2EDGyKR6YgQPWXeO;Rap;gangster rap
6AdxDoU5PNTWRmtWLu0ShI;CHRISTIAN ELECTRO / DANCE / EDM;0MhTMIo1bgH6zzPh7BdChT;edm;progressive electro house
4i6wwcBc3Qrqir83xBdbM6;Classic Rock Retrogamer;6gUFdcGzKAHyDXY9TKC6cP;rock;classic rock
53UXJ9NlgwfE8oOVFhinrS;Southern soul & hip hop;4xJULuV0P5PLcMe3xP8Pgj;rap;southern hip hop
4g78lI7TkiIXIOZwzflR2U;Blues Rock;56dbowk1V5ycS5jW7DSvi5;Rock;classic rock
6Rg0AJvt1xa4hR2QH2fUhb;Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020);6kVFIQBhLT4003iw2WWEv1;R&B;hip pop
1zfFle2YCXuUFXlAAZ4QOS;Hard Rock;37i9dQZF1DX1X7WV84927n;rock;hard rock
1Mj7rQgu2HTtDhKD90nnDS;Rock and Rios;2gpKfzXEi8QWvgBNPDPk5R;ROCK;album rock
776xH04Us0YBTdspg6C1cP;The Sound of Indie Poptimism;7nHgmv7uyIA1KHj6qTttjH;pop;indie poptimism
5Mmk2ii6laakqfeCT7OnVD;90s/00s Hip Hop & RnB;0Ar0Ng9DlAWZtSPBvOQgOa;r&b;hip pop
7aJMDBKnBkU4CTGqnMQpuz;Indie Poptimism;2QiMewRbSavfZ9MSAYz2h6;pop;indie poptimism
2Jh56ObNpv46PFBu95qqVj;Chillout & Remixes 💜;4NlAd9NpIa92IjErMyAriM;Pop;indie poptimism
4AaWrj0s8jwkrQZT41aMXM;Vibra Tropical;37i9dQZF1DX3fXJqxGjuEP;Latin;tropical
2nTT6AoxJnuVrncBzbyWnk;Trap Mojito;37i9dQZF1DX1OIMC8iDi74;rap;trap
1rsVwDHqRMEmQKyd1SUBus;Tropical Morning;0vbtbmyihyvl2MVYrdKdGw;LATIN;tropical
47o8CwTuNyKSQtZbLiDMS0;Fresh Essentials;4RFszTXlSMZFgpqIJS3754;r&b;hip pop
4IsnUEgEcb7epezwgWCBJn;1987-1997 OLD SKOOL JAMZ;0WicovBbxeB0nvQC6IfuaT;r&b;new jack swing
2u4uhtETtcULnkBfFHSnDX;Coldplay – Ghost Stories (Deluxe Edition);6h9DHd1pHHiK84cQqJZyIp;ROCK;album rock
5G0nSEIT0fGUZY0caM9AnH;NEO-soul;3q3M4VCymcMoxJ3Tl7mRqN;r&b;neo soul
2Fap2zMMINCLylSCSGQLEa;Dance Pop Tunes;4SdfG4cPG3skmTiQLozZGh;Pop;dance pop
09yhMTRqQ1I1dniu3PoIQi;EDM Trap;7CEEEMKV41x0RlFCXWdvKF;edm;pop edm
4fQMGlCawbTkH9yPPZ49kP;Supernatural Classic Rock;6oghIlByD49KFGNmNU8GSH;rock;classic rock
3mof6Z6vz6gonsuIEQXank;Trap Nation 🔊;5aPwKjwNHr6dnCejLcPTVx;rap;trap
2qG5sZ7Si6sdK74qLxedYM;Urbano: Latino Vibes;0VsVywryrqLhHmsVFVcOAg;latin;latin hip hop
5Jp0avXwxgYt75sjxQJxWw;Urban Contemporary;4425cRh83Uzor4qCRfM9lb;r&b;urban contemporary
5jlLBqK31dOqXECKn3jlMX;Trap Americana;7tkgK1tm9hYkWp7EFyOcAr;Rap;trap
4T6p9mFEP9J1HbQWfdIP6F;A Loose Definition of Indie Poptimism;4ZO0wp9G8FA3X6oYNBzda6;pop;indie poptimism
4EoDcHQ7lOj4RGgRibFLXh;Reggaeton Classics;37i9dQZF1DX8SfyqmSFDwe;Latin;reggaeton
573latfTMO7SpGtStVrQx5;Indie Poptimism;1pZWCY50kMUhshcESknir8;pop;indie poptimism
5wMfLe1nd26X7EQszhZjly;New R&B‏‏​​   ‍;4I6rTSxqKl1LRvES2O9owQ;r&b;urban contemporary
6O0OCTxHffoXmJSnhrRSmD;Southern Soul BBQ Mix;3nTS97zUqxJBQeiXNRs963;rap;southern hip hop
59uEiooaCUECb1fMmo6Sr9;The Sound of Indie Poptimism;7nHgmv7uyIA1KHj6qTttjH;POP;indie poptimism
6264zKFgXM13JuRBX4MMyD;Workout Hard Rock;4TG1lzMD9HFvZ9E1Bk6Gnu;rock;hard rock
3e9HZxeyfWwjeyPAMmWSSQ;2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥;4JkkvMpVl4lSioqQjeAL0q;latin;latin hip hop
1TcNWttaet1eKCwl2p6Qae;Selected House;2JPzPB9jnvJLAYtmCbvZy8;Edm;progressive electro house
6Z8R6UsFuGXGtiIxiD8ISb;Happy EDM;3d2JFEbvcx7p2CHkBaQeMZ;edm;pop edm
2eiq8DFWCjAOmbcHarG1ks;Minitruckin Playlist;0VVH2Nzj6kBVGK3WIUQMAw;rap;southern hip hop
5WxznT1acobTk0pqVEtaO1;Tropical Vibes;37i9dQZF1DX6RA5ZrA5a23;latin;tropical
4pEEaVhg7B1JJks7HmBNQI;Electro Posé - Discoveries;6nZaTh6K1SwhdELFTmA99C;edm;electro house
